2120 2 1
2121 5 1
2121 5 1
2121 5 1
2121 3.0127 1
2123 6 1
2123 6 1
2123 3 1
2123 2.8331 1
2124 5 1
2124 5 1
2124 3 1
2124 1 1
2125 5 1
2125 4 1
2125 5 1
2125 5 1
2126 5 1
2126 5 1
2126 4 1
2126 3.2901 1
2129 6 1
2129 5 1
2129 3.5005 1
2129 3.3325 1
2132 5 1
2132 6 1
2132 5 1
2132 4 1
2134 6 1
2134 4 1
2134 4 1
2134 2 1
2135 7 1
2135 4 1
2135 5 1
2135 1 1
2136 6 1
2136 4 1
2136 2 1
2136 3 1
2137 6 1
2137 5 1
2137 4 1
2137 3 1
2140 6 1
2140 5 1
2140 2 1
2140 3 1
2141 5 1
2141 3 1
2141 2.7221 1
2141 1.9455 1
2142 5 1
2142 4 1
2142 5 1
2142 4 1
2143 6 1
2143 3 1
2143 1 1
2143 1 1
2145 5 1
2145 4 1
2145 4 1
2145 1 1
2146 6 1
2146 6 1
2146 5 1
2146 6 1
2148 6 1
2148 4 1
2148 4 1
2148 1 1
2150 6 1
2150 5 1
2150 3.9348 1
2150 4.4209 1
2151 6 1
2151 5 1
2151 5 1
2151 5 1
2152 6 1
2152 6 1
2152 4.0248 1
2152 5.083 1
2159 5 1
2159 5 1
2159 5 1
2159 5 1
2163 5 1
2163 4 1
2163 4 1
2163 5 1
2301 5 1
2301 5 1
2301 3.2013 1
2301 4 1
2303 6 1
2303 4 1
2303 5 1
2303 2 1
2304 3 1
2304 2 1
2304 3 1
2304 3 1
2305 7 1
2305 3 1
2305 3 1
2305 1 1
2309 7 1
2309 5 1
2309 5 1
2309 2 1
2311 5 1
2311 4 1
2311 1 1
2311 0.4102 1
2312 7 1
2312 2 1
2312 1 1
2312 2 1
2314 6 1
2314 4.4335 1
2314 4 1
2314 2 1
2316 6 1
2316 6 1
2316 3 1
2316 2 1
2317 6 1
2317 6 1
2317 4 1
2317 2 1
2318 6 1
2318 4 1
2318 1 1
2318 1 1
2321 7 1
2321 3 1
2321 4 1
2321 4 1
2322 7 1
2322 4 1
2322 2 1
2322 3.2146 1
2323 5 1
2323 1 1
2323 2 1
2323 2 1
2325 6 1
2325 3 1
2325 2 1
2325 3.5212 1
2328 5 1
2328 5 1
2328 3 1
2328 3 1
2330 6 1
2330 6 1
2330 5 1
2330 5 1
2331 5 1
2331 5 1
2331 4.0956 1
2331 5.1543 1
2334 5 1
2334 3 1
2334 3 1
2334 1 1
2335 6 1
2335 4 1
2335 6 1
2335 2 1
2336 5 1
2336 5 1
2336 5 1
2336 1 1
2337 6 1
2337 3 1
2337 2 1
2337 2 1
2338 6 1
2338 4 1
2338 5 1
2338 1 1
2340 6 1
2340 5 1
2340 5 1
2340 4 1
2341 6 1
2341 4 1
2341 2 1
2341 3.2279 1
2342 6 1
2342 3 1
2342 4 1
2342 4 1
2344 5 1
2344 3 1
2344 3 1
2344 1 1
2348 6 1
2348 6 1
2348 4 1
2348 3 1
2350 6 1
2350 5 1
2350 2 1
2350 3.3929 1
2353 6 1
2353 5 1
2353 5 1
2353 4 1
2358 6 1
2358 6 1
2358 4.3329 1
2358 3.7604 1
2372 6 1
2372 6 1
2372 4.2667 1
2372 4.3197 1
2375 6 1
2375 3 1
2375 5 1
2375 7 1
3101 6 1
3101 5 1
3101 4 1
3101 2 1
3102 6 1
3102 2 1
3102 1 1
3102 1 1
3103 6 1
3103 6 1
3103 6 1
3103 5 1
3105 6 1
3105 4 1
3105 2.0987 1
3105 0.3002 1
3107 6 1
3107 6 1
3107 6 1
3107 1 1
3108 6 1
3108 6 1
3108 5 1
3108 2 1
3110 6 1
3110 6 1
3110 6 1
3110 6 1
3111 6 1
3111 6 1
3111 4 1
3111 2 1
3112 5 1
3112 2 1
3112 2 1
3112 1 1
3113 6 1
3113 6 1
3113 6 1
3113 3 1
3301 6 1
3301 6 1
3301 5 1
3301 5 1
3303 6 1
3303 5 1
3303 2 1
3303 2 1
3304 6 1
3304 5 1
3304 1 1
3304 1 1
3306 7 1
3306 7 1
3306 7 1
3306 6 1
3307 5 1
3307 4 1
3307 5 1
3307 2 1
3308 6 1
3308 5 1
3308 6.2052 1
3308 5.335 1
3309 6 1
3309 6 1
3309 6 1
3309 6 1
3310 6 1
3310 4 1
3310 3 1
3310 1 1
3311 6 1
3311 6 1
3311 5 1
3311 3 1
3313 6 1
3313 5 1
3313 5 1
3313 2 1
3314 6 1
3314 5 1
3314 4.1124 1
3314 3.1054 1
3316 6 1
3316 2 1
3316 1 1
3316 1 1
3317 6 1
3317 6 1
3317 6 1
3317 3.9562 1
3323 7 1
3323 6 1
3323 7 1
3323 6 1
3326 6 1
3326 6 1
3326 2 1
3326 2 1
4102 6 1
4102 6 1
4102 5 1
4102 4 1
4103 6 1
4103 5 1
4103 5 1
4103 4 1
4104 5 1
4104 6 1
4104 5 1
4104 4 1
4106 6 1
4106 5 1
4106 5 1
4106 3 1
4107 6 1
4107 5 1
4107 5 1
4107 4 1
4108 7 1
4108 5 1
4108 2 1
4108 2 1
4109 6 1
4109 6 1
4109 6 1
4109 5 1
4110 5 1
4110 4 1
4110 5 1
4110 5 1
4112 6 1
4112 6 1
4112 4 1
4112 3 1
4113 6 1
4113 5 1
4113 6 1
4113 6 1
4301 5 1
4301 4 1
4301 4 1
4301 3.7331 1
4302 5 1
4302 5 1
4302 5 1
4302 5 1
4304 6 1
4304 2 1
4304 2 1
4304 2.0413 1
4305 6 1
4305 4 1
4305 3 1
4305 1.284 1
4306 5 1
4306 5 1
4306 3 1
4306 2.2158 1
4307 6 1
4307 6 1
4307 5 1
4307 3 1
4309 6 1
4309 5 1
4309 1 1
4309 0.3164 1
4310 6 1
4310 6 1
4310 6 1
4310 5 1
4311 6 1
4311 2 1
4311 2.4292 1
4311 4.0732 1
4313 7 1
4313 5 1
4313 4 1
4313 2 1
4314 6 1
4314 5 1
4314 6 1
4314 4 1
4316 6 1
4316 6 1
4316 3 1
4316 3 1
4318 7 1
4318 6 1
4318 4 1
4318 3.2751 1
4319 6 1
4319 6 1
4319 4.8457 1
4319 4.1479 1
4320 6 1
4320 4 1
4320 5 1
4320 2 1
4322 6 1
4322 6 1
4322 5 1
4322 4 1
4325 6 1
4325 6 1
4325 4 1
4325 4 1
4502 6 1
4502 6 1
4502 6 1
4502 5 1
4504 6 1
4504 6 1
4504 6 1
4504 4 1
4505 5 1
4505 5 1
4505 4 1
4505 3 1
4506 6 1
4506 5 1
4506 3 1
4506 2.2263 1
4507 5 1
4507 5 1
4507 5 1
4507 4 1
4510 6 1
4510 5 1
4510 3 1
4510 2 1
4512 5 1
4512 3 1
4512 3 1
4512 3 1
4513 7 1
4513 5 1
4513 5 1
4513 4 1
4514 5 1
4514 3 1
4514 3 1
4514 3.2076 1
4518 7 1
4518 5 1
4518 5 1
4518 5 1
4520 5 1
4520 6 1
4520 5 1
4520 6 1
4522 4 1
4522 6 1
4522 5 1
4522 4 1
4702 7 1
4702 6 1
4702 6 1
4702 6 1
4703 5 1
4703 3 1
4703 2 1
4703 4 1
4704 6 1
4704 2 1
4704 3.1213 1
4704 -0.7014 1
4705 6 1
4705 6 1
4705 4 1
4705 1.652 1
4707 6 1
4707 6 1
4707 5 1
4707 4 1
4709 6 1
4709 6 1
4709 6 1
4709 4 1
4710 7 1
4710 4 1
4710 5 1
4710 2 1
4711 7 1
4711 3 1
4711 3.8172 1
4711 1.2716 1
4713 5 1
4713 4 1
4713 3 1
4713 3 1
4715 7 1
4715 5 1
4715 4 1
4715 2 1
4716 7 1
4716 3 1
4716 3 1
4716 2 1
4718 7 1
4718 4 1
4718 6 1
4718 4 1
4720 6 1
4720 7 1
4720 6 1
4720 4 1
4721 6 1
4721 6 1
4721 6 1
4721 4 1
5101 5 1
5101 5 1
5101 3 1
5101 3 1
5102 6 1
5102 3 1
5102 2 1
5102 2 1
5104 5 1
5104 4 1
5104 3 1
5104 2 1
5105 4 1
5105 5 1
5105 4 1
5105 5 1
5107 6 1
5107 6 1
5107 6 1
5107 5 1
5108 6 1
5108 5 1
5108 5.1543 1
5108 5 1
5110 5 1
5110 3 1
5110 4 1
5110 4 1
5111 6 1
5111 5 1
5111 4 1
5111 3 1
5112 4 1
5112 4 1
5112 3.1879 1
5112 2.4188 1
5113 5 1
5113 4 1
5113 4 1
5113 3 1
5115 6 1
5115 5 1
5115 5 1
5115 5 1
5116 6 1
5116 5 1
5116 6 1
5116 4 1
5118 5 1
5118 4 1
5118 3 1
5118 2 1
5119 4 1
5119 4 1
5119 4 1
5119 2 1
5120 5 1
5120 4 1
5120 4 1
5120 3 1
5122 5 1
5122 5 1
5122 5 1
5122 3 1
5123 6 1
5123 4 1
5123 4 1
5123 2 1
5124 5 1
5124 4 1
5124 3 1
5124 2 1
5125 6 1
5125 6 1
5125 4.1256 1
5125 3 1
5126 5 1
5126 2.5126 1
5126 3 1
5126 3 1
5131 6 1
5131 5 1
5131 4 1
5131 5 1
5132 4 1
5132 3 1
5132 2 1
5132 1.2217 1
5301 5 1
5301 5 1
5301 5 1
5301 2.373 1
5303 4 1
5303 3 1
5303 4.0327 1
5303 4 1
5306 4 1
5306 4 1
5306 3.3074 1
5306 2 1
5307 4 1
5307 6.4511 1
5307 3.9354 1
5307 4 1
5308 6 1
5308 4 1
5308 3.6257 1
5308 2 1
5309 6 1
5309 6 1
5309 5 1
5309 4 1
5311 6 1
5311 3 1
5311 4 1
5311 3 1
5312 5 1
5312 5 1
5312 5 1
5312 5 1
5313 6 1
5313 3 1
5313 3 1
5313 0.6559 1
5314 4 1
5314 4 1
5314 2 1
5314 2.6757 1
5315 4 1
5315 5 1
5315 5 1
5315 3 1
5317 5 1
5317 5 1
5317 3 1
5317 3 1
5318 6 1
5318 5 1
5318 5 1
5318 5 1
5320 5 1
5320 3 1
5320 2 1
5320 2 1
5321 5 1
5321 5 1
5321 5 1
5321 3 1
5322 4 1
5322 4 1
5322 2.7876 1
5322 2 1
5324 4 1
5324 4 1
5324 4 1
5324 4 1
5325 6 1
5325 4 1
5325 3 1
5325 2 1
5328 6 1
5328 5 1
5328 5 1
5328 6 1
6101 4 1
6101 5 1
6101 5 1
6101 4.9923 1
6102 5 1
6102 2 1
6102 -0.1618 1
6102 -2.1494 1
6103 7 1
6103 7 1
6103 6 1
6103 5 1
6106 7 1
6106 7 1
6106 7 1
6106 5 1
6107 4 1
6107 4 1
6107 2 1
6107 2 1
6108 6 1
6108 4 1
6108 3 1
6108 2 1
6109 5 1
6109 4 1
6109 3 1
6109 3 1
6110 4 1
6110 4 1
6110 4 1
6110 3 1
6113 4 1
6113 4 1
6113 3 1
6113 3 1
6114 3 1
6114 5 1
6114 5 1
6114 5 1
6115 7 1
6115 6 1
6115 5 1
6115 6 1
6119 5 1
6119 3 1
6119 2 1
6119 2 1
6303 6 1
6303 6 1
6303 6 1
6303 6 1
6304 5 1
6304 5 1
6304 4.5251 1
6304 6.3529 1
6306 6 1
6306 6 1
6306 6 1
6306 6 1
6308 6 1
6308 4.8962 1
6308 5 1
6308 2 1
6310 6 1
6310 6 1
6310 5 1
6310 5 1
6312 6 1
6312 6 1
6312 4 1
6312 2 1
6313 6 1
6313 5 1
6313 6 1
6313 3 1
6315 6 1
6315 4 1
6315 4 1
6315 3 1
6317 6 1
6317 4 1
6317 5 1
6317 4 1
6318 7 1
6318 5 1
6318 5 1
6318 2 1
6321 7 1
6321 5 1
6321 4.527 1
6321 2 1
6323 6 1
6323 3.3638 1
6323 5.7015 1
6323 3 1
6327 6.0776 1
6327 4 1
6327 4 1
6327 4 1
7101 6 1
7101 5 1
7101 3 1
7101 1 1
7102 7 1
7102 6 1
7102 6 1
7102 6 1
7103 7 1
7103 6 1
7103 5 1
7103 2 1
7106 6 1
7106 4 1
7106 2 1
7106 1 1
7107 7 1
7107 6 1
7107 5 1
7107 5 1
7108 4 1
7108 4 1
7108 6 1
7108 4 1
7110 5 1
7110 5 1
7110 3 1
7110 2 1
7111 5 1
7111 6 1
7111 5 1
7111 4 1
7112 5 1
7112 4 1
7112 5 1
7112 3 1
7113 4 1
7113 4 1
7113 3 1
7113 3 1
7115 5 1
7115 6 1
7115 5 1
7115 5 1
7116 5 1
7116 5 1
7116 5 1
7116 3 1
7117 5 1
7117 4 1
7117 5 1
7117 4 1
7119 6 1
7119 6 1
7119 6 1
7119 5 1
7120 5 1
7120 5 1
7120 4 1
7120 3 1
7301 4 1
7301 4 1
7301 3 1
7301 1 1
7302 5 1
7302 5 1
7302 4 1
7302 4 1
7304 4 1
7304 3 1
7304 4 1
7304 4 1
7305 5 1
7305 5 1
7305 5 1
7305 2 1
7306 5 1
7306 5 1
7306 3.1308 1
7306 0.884 1
7307 5 1
7307 4 1
7307 4 1
7307 2 1
7310 5 1
7310 4 1
7310 3 1
7310 2 1
7311 4 1
7311 4 1
7311 2 1
7311 1 1
7312 7 1
7312 5 1
7312 3 1
7312 2 1
7313 5 1
7313 5 1
7313 4 1
7313 4 1
7314 4 1
7314 3 1
7314 1 1
7314 1 1
7316 6 1
7316 6 1
7316 3 1
7316 2 1
7318 4 1
7318 4 1
7318 4 1
7318 3 1
7319 6 1
7319 5 1
7319 4 1
7319 4 1
7320 4 1
7320 3 1
7320 2 1
7320 2 1
7321 6 1
7321 4 1
7321 4 1
7321 1 1
8101 6 1
8101 7 1
8101 3.5592 1
8101 3.3842 1
8103 4 1
8103 4 1
8103 2 1
8103 3 1
8104 6 1
8104 6 1
8104 3 1
8104 3 1
8105 5 1
8105 6 1
8105 4 1
8105 4 1
8107 4 1
8107 3 1
8107 2 1
8107 2 1
8108 4 1
8108 4 1
8108 3 1
8108 2 1
8109 6 1
8109 4 1
8109 5 1
8109 3 1
8110 6 1
8110 5 1
8110 6 1
8110 6 1
8111 4 1
8111 4 1
8111 3 1
8111 4.4311 1
8113 6 1
8113 3 1
8113 4 1
8113 4 1
8115 6 1
8115 5 1
8115 2 1
8115 4 1
8116 6 1
8116 6 1
8116 6 1
8116 3 1
8117 6 1
8117 6 1
8117 7 1
8117 6 1
8118 6 1
8118 5 1
8118 3 1
8118 1.6132 1
8119 5 1
8119 4 1
8119 3 1
8119 3.0621 1
8122 6 1
8122 6 1
8122 5 1
8122 2.8289 1
8124 5 1
8124 4 1
8124 4 1
8124 3 1
8125 4 1
8125 5 1
8125 4 1
8125 3 1
8126 5 1
8126 5 1
8126 5 1
8126 4 1
8301 6 1
8301 5 1
8301 5 1
8301 4 1
8303 4 1
8303 4.4644 1
8303 3.9045 1
8303 2.9598 1
8304 4 1
8304 3 1
8304 2.8537 1
8304 2 1
8305 5 1
8305 5 1
8305 5 1
8305 3 1
8306 4 1
8306 4.2626 1
8306 3.8292 1
8306 3.4203 1
8308 6 1
8308 5.9324 1
8308 3.7952 1
8308 1.0443 1
8309 5 1
8309 2 1
8309 1.9148 1
8309 -0.135 1
8310 6 1
8310 5 1
8310 4 1
8310 3 1
8311 5 1
8311 5 1
8311 5 1
8311 4 1
8313 6 1
8313 5 1
8313 5 1
8313 4 1
8315 6 1
8315 5 1
8315 4 1
8315 2 1
8316 5 1
8316 4 1
8316 3.8322 1
8316 3.028 1
8317 5 1
8317 4 1
8317 3 1
8317 3 1
8318 6 1
8318 6 1
8318 5 1
8318 6 1
8320 6 1
8320 5 1
8320 3 1
8320 3 1
8322 4 1
8322 4 1
8322 2 1
8322 1.1056 1
8325 6 1
8325 5 1
8325 4 1
8325 3 1
8331 7 1
8331 7 1
8331 4 1
8331 3 1
9102 7 1
9102 4 1
9102 3 1
9102 2 1
9103 6 1
9103 6 1
9103 6 1
9103 5 1
9104 6 1
9104 5 1
9104 2 1
9104 3 1
9107 5 1
9107 6 1
9107 5 1
9107 4 1
9108 6 1
9108 6 1
9108 6 1
9108 6 1
9110 6 1
9110 5 1
9110 5 1
9110 5 1
9111 6 1
9111 6 1
9111 5 1
9111 6 1
9112 5 1
9112 5 1
9112 5 1
9112 5 1
9116 6 1
9116 7 1
9116 5 1
9116 3 1
9301 6 1
9301 5 1
9301 5 1
9301 3 1
9302 5 1
9302 4 1
9302 4 1
9302 4 1
9303 5 1
9303 3 1
9303 2 1
9303 1 1
9305 5 1
9305 5 1
9305 5 1
9305 3 1
9306 7 1
9306 6 1
9306 5 1
9306 4 1
9307 5 1
9307 6 1
9307 4 1
9307 4 1
9310 6 1
9310 5 1
9310 4.3646 1
9310 2.4797 1
9311 6 1
9311 5 1
9311 4 1
9311 2 1
9312 6 1
9312 3 1
9312 3 1
9312 2 1
9313 6 1
9313 2 1
9313 2 1
9313 4 1
9314 5 1
9314 4 1
9314 4 1
9314 4 1
9315 6 1
9315 6 1
9315 5 1
9315 6 1
