2118  6.0  6.0  5.5  999  0  1  2  1  0   1
2119  5.0  2.0  999  999  1  1  1  1  1 999
2120  5.0  1.0  1.0  2.0  1  1  0  0  0   0
2121  5.0  5.0  5.0  999  1  1  2  1  0   1
2123  6.0  5.5  2.5  999  1  1  2  1  0   1
2124  4.5  4.5  2.5  1.0  1  1  0  0  0   0
2125  4.5  4.0  5.0  4.5  1  1  0  0  0   0
2126  4.5  4.5  4.0  999  1  1  2  1  0   1
2129  5.5  4.5  999  999  1  1  1  1  1 999
2130  6.0  3.0  2.5  999  0  1  2  1  0   1
2132  5.0  6.0  5.0  4.0  1  1  0  0  0   0
2134  6.0  4.0  3.5  2.0  1  1  0  0  0   0
2135  7.0  3.5  4.5  1.0  1  1  0  0  0   0
2136  6.0  4.0  1.5  3.0  1  1  0  0  0   0
2137  5.5  4.5  4.0  3.0  1  1  0  0  0   0
2140  6.0  4.5  1.5  2.5  1  1  0  0  0   0
2141  4.5  3.0  999  999  1  1  1  1  1 999
2142  5.0  4.0  4.5  4.0  1  1  0  0  0   0
2143  5.5  2.5  1.0  1.0  1  1  0  0  0   0
2144  6.0  5.5  5.5  999  0  1  2  1  0   1
2145  5.0  4.0  4.0  1.0  1  1  0  0  0   0
2146  5.5  5.5  5.0  5.5  1  1  0  0  0   0
2148  5.5  4.0  4.0  1.0  1  1  0  0  0   0
2149  6.0  6.0  999  999  0  1  1  1  1 999
2150  6.0  5.0  999  999  1  1  1  1  1 999
2151  5.5  4.5  4.5  4.5  1  1  0  0  0   0
2152  6.0  5.5  999  999  1  1  1  1  1 999
2153  5.0  3.5  3.0  4.0  0  1  0  0  0   0
2159  5.0  4.5  5.0  4.5  1  1  0  0  0   0
2160  5.5  5.5  5.0  999  0  1  2  1  0   1
2162  5.0  5.5  5.5  999  0  1  2  1  0   1
2163  5.0  4.0  4.0  4.5  1  1  0  0  0   0
2301  5.0  5.0  999  4.0  1  0  0  0  0   0
2302  3.0  4.0  4.5  4.0  0  0  0  0  0   0
2303  6.0  3.5  5.0  1.5  1  0  0  0  0   0
2304  3.5  2.5  2.5  2.5  1  0  0  0  0   0
2305  6.5  3.0  3.0  1.0  1  0  0  0  0   0
2308  5.0  3.5  4.0  3.5  0  0  0  0  0   0
2309  7.0  5.0  4.5  1.5  1  0  0  0  0   0
2310  7.0  6.0  6.0  999  0  0  2  1  0   1
2311  5.0  3.5  1.0  999  1  0  2  1  0   1
2312  6.5  2.0  1.0  1.5  1  0  0  0  0   0
2313  6.5  6.5  999  999  0  0  1  1  1 999
2314  5.5  999  4.0  2.0  1  0  0  0  0   0
2316  5.5  6.0  3.0  1.5  1  0  0  0  0   0
2317  5.5  6.0  4.0  1.5  1  0  0  0  0   0
2318  6.0  4.0  1.0  1.0  1  0  0  0  0   0
2320  6.5  7.0  999  999  0  0  1  1  1 999
2321  6.5  3.0  3.5  3.5  1  0  0  0  0   0
2322  6.5  4.0  1.5  999  1  0  2  1  0   1
2323  4.5  1.0  1.5  2.0  1  0  0  0  0   0
2325  6.0  3.0  1.5  999  1  0  2  1  0   1
2326  6.5  7.0  999  999  0  0  1  1  1 999
2328  5.0  4.5  3.0  3.0  1  0  0  0  0   0
2329  6.5  3.5  4.0  2.5  0  0  0  0  0   0
2330  6.0  5.5  4.5  5.0  1  0  0  0  0   0
2331  4.5  4.5  999  999  1  0  1  1  1 999
2334  5.0  2.5  3.0  1.0  1  0  0  0  0   0
2335  6.0  4.0  5.5  1.5  1  0  0  0  0   0
2336  5.0  5.0  5.0  1.0  1  0  0  0  0   0
2337  5.5  2.5  1.5  1.5  1  0  0  0  0   0
2338  5.5  4.0  4.5  1.0  1  0  0  0  0   0
2339  4.5  5.0  4.0  3.0  0  0  0  0  0   0
2340  5.5  5.0  5.0  4.0  1  0  0  0  0   0
2341  6.0  4.0  1.5  999  1  0  2  1  0   1
2342  6.0  3.0  3.5  4.0  1  0  0  0  0   0
2344  4.5  3.0  2.5  1.0  1  0  0  0  0   0
2345  7.0  7.0  999  999  0  0  1  1  1 999
2348  5.5  5.5  3.5  2.5  1  0  0  0  0   0
2350  6.0  4.5  2.0  999  1  0  2  1  0   1
2352  5.5  5.5  5.5  5.5  0  0  0  0  0   0
2353  5.5  5.0  5.0  4.0  1  0  0  0  0   0
2358  6.0  5.5  999  999  1  0  1  1  1 999
2372  6.0  6.0  999  999  1  0  1  1  1 999
2375  5.5  3.0  5.0  7.0  1  0  0  0  0   0
3101  6.0  4.5  3.5  2.0  1  1  0  0  0   0
3102  6.0  1.5  1.0  1.0  1  1  0  0  0   0
3103  5.5  5.5  5.5  4.5  1  1  0  0  0   0
3104  5.5  4.0  6.0  6.0  0  1  0  0  0   0
3105  5.5  4.0  999  999  1  1  1  1  1 999
3106  5.5  5.5  2.0  2.5  0  1  0  0  0   0
3107  6.0  6.0  6.0  1.0  1  1  0  0  0   0
3108  6.0  5.5  5.0  2.0  1  1  0  0  0   0
3109  6.5  6.0  5.5  3.5  0  1  0  0  0   0
3110  6.0  6.0  6.0  5.5  1  1  0  0  0   0
3111  5.5  5.5  3.5  2.0  1  1  0  0  0   0
3112  5.0  1.5  1.5  1.0  1  1  0  0  0   0
3113  5.5  5.5  6.0  2.5  1  1  0  0  0   0
3114  6.0  6.0  6.0  5.0  0  1  0  0  0   0
3301  5.5  5.5  5.0  4.5  1  0  0  0  0   0
3302  4.5  4.0  4.0  1.5  0  0  0  0  0   0
3303  5.5  4.5  2.0  1.5  1  0  0  0  0   0
3304  5.5  4.5  1.0  1.0  1  0  0  0  0   0
3305  5.5  5.5  999  999  0  0  1  1  1 999
3306  7.0  7.0  7.0  6.0  1  0  0  0  0   0
3307  5.0  3.5  4.5  2.0  1  0  0  0  0   0
3308  5.5  5.0  999  999  1  0  1  1  1 999
3309  6.0  6.0  5.5  5.5  1  0  0  0  0   0
3310  6.0  3.5  2.5  1.0  1  0  0  0  0   0
3311  5.5  5.5  4.5  2.5  1  0  0  0  0   0
3312  6.5  5.5  6.0  999  0  0  2  1  0   1
3313  5.5  5.0  5.0  2.0  1  0  0  0  0   0
3314  5.5  5.0  999  999  1  0  1  1  1 999
3315  6.0  5.5  6.0  6.0  0  0  0  0  0   0
3316  5.5  2.0  1.0  1.0  1  0  0  0  0   0
3317  6.0  6.0  6.0  999  1  0  2  1  0   1
3320  6.0  1.0  999  999  0  0  1  1  1 999
3321  6.0  6.5  6.5  999  0  0  2  1  0   1
3323  7.0  6.0  6.5  6.0  1  0  0  0  0   0
3326  6.0  5.5  1.5  2.0  1  0  0  0  0   0
3327  5.5  6.0  6.0  999  0  0  2  1  0   1
3330  6.5  6.0  999  999  0  0  1  1  1 999
3333  5.5  5.5  5.5  2.5  0  0  0  0  0   0
4101  5.5  5.5  999  999  0  1  1  1  1 999
4102  5.5  5.5  4.5  3.5  1  1  0  0  0   0
4103  5.5  4.5  5.0  3.5  1  1  0  0  0   0
4104  5.0  5.5  5.0  4.0  1  1  0  0  0   0
4106  6.0  5.0  4.5  3.0  1  1  0  0  0   0
4107  5.5  5.0  4.5  4.0  1  1  0  0  0   0
4108  6.5  5.0  2.0  2.0  1  1  0  0  0   0
4109  6.0  6.0  5.5  5.0  1  1  0  0  0   0
4110  4.5  4.0  5.0  5.0  1  1  0  0  0   0
4111  6.0  5.5  5.5  6.0  0  1  0  0  0   0
4112  6.0  5.5  4.0  3.0  1  1  0  0  0   0
4113  6.0  5.0  5.5  5.5  1  1  0  0  0   0
4116  5.0  3.0  2.5  3.5  0  1  0  0  0   0
4301  4.5  4.0  3.5  999  1  0  2  1  0   1
4302  5.0  5.0  5.0  4.5  1  0  0  0  0   0
4303  5.5  6.5  999  999  0  0  1  1  1 999
4304  6.0  2.0  1.5  999  1  0  2  1  0   1
4305  5.5  4.0  2.5  999  1  0  2  1  0   1
4306  5.0  4.5  2.5  999  1  0  2  1  0   1
4307  5.5  6.0  4.5  3.0  1  0  0  0  0   0
4308  3.5  2.0  5.5  999  0  0  2  1  0   1
4309  6.0  5.0  1.0  999  1  0  2  1  0   1
4310  6.0  5.5  6.0  4.5  1  0  0  0  0   0
4311  6.0  2.0  999  999  1  0  1  1  1 999
4312  5.5  6.5  999  999  0  0  1  1  1 999
4313  6.5  5.0  3.5  2.0  1  0  0  0  0   0
4314  5.5  4.5  5.5  4.0  1  0  0  0  0   0
4315  6.0  5.5  4.5  2.0  0  0  0  0  0   0
4316  6.0  5.5  3.0  2.5  1  0  0  0  0   0
4317  5.0  3.0  4.5  4.5  0  0  0  0  0   0
4318  6.5  5.5  3.5  999  1  0  2  1  0   1
4319  6.0  6.0  999  999  1  0  1  1  1 999
4320  5.5  4.0  4.5  2.0  1  0  0  0  0   0
4322  6.0  6.0  5.0  4.0  1  0  0  0  0   0
4323  6.0  5.0  5.5  5.5  0  0  0  0  0   0
4325  6.0  5.5  4.0  4.0  1  0  0  0  0   0
4327  6.0  6.0  5.5  6.5  0  0  0  0  0   0
4502  6.0  5.5  5.5  5.0  1  1  0  0  0   0
4503  5.5  5.5  5.0  5.0  0  1  0  0  0   0
4504  6.0  5.5  5.5  4.0  1  1  0  0  0   0
4505  4.5  5.0  3.5  2.5  1  1  0  0  0   0
4506  5.5  4.5  2.5  999  1  1  2  1  0   1
4507  5.0  5.0  4.5  4.0  1  1  0  0  0   0
4508  6.0  6.0  6.0  6.5  0  1  0  0  0   0
4510  6.0  5.0  2.5  1.5  1  1  0  0  0   0
4512  5.0  2.5  2.5  2.5  1  1  0  0  0   0
4513  7.0  4.5  5.0  4.0  1  1  0  0  0   0
4514  4.5  3.0  2.5  999  1  1  2  1  0   1
4518  6.5  5.0  5.0  4.5  1  1  0  0  0   0
4520  5.0  6.0  5.0  5.5  1  1  0  0  0   0
4522  3.5  5.5  5.0  4.0  1  1  0  0  0   0
4701  5.5  3.0  4.5  999  0  0  2  1  0   1
4702  6.5  5.5  6.0  5.5  1  0  0  0  0   0
4703  5.0  2.5  2.0  4.0  1  0  0  0  0   0
4704  6.0  1.5  999  999  1  0  1  1  1 999
4705  5.5  5.5  4.0  999  1  0  2  1  0   1
4707  5.5  5.5  5.0  4.0  1  0  0  0  0   0
4709  6.0  5.5  6.0  4.0  1  0  0  0  0   0
4710  7.0  4.0  5.0  2.0  1  0  0  0  0   0
4711  6.5  2.5  999  999  1  0  1  1  1 999
4713  4.5  4.0  2.5  3.0  1  0  0  0  0   0
4714  5.5  5.5  5.5  5.5  0  0  0  0  0   0
4715  6.5  5.0  4.0  2.0  1  0  0  0  0   0
4716  6.5  3.0  2.5  2.0  1  0  0  0  0   0
4717  6.5  6.5  6.5  999  0  0  2  1  0   1
4718  6.5  4.0  5.5  3.5  1  0  0  0  0   0
4720  6.0  6.5  6.0  3.5  1  0  0  0  0   0
4721  6.0  5.5  5.5  3.5  1  0  0  0  0   0
5101  5.0  4.5  2.5  2.5  1  1  0  0  0   0
5102  5.5  3.0  2.0  2.0  1  1  0  0  0   0
5103  4.5  6.0  6.0  5.5  0  1  0  0  0   0
5104  5.0  3.5  3.0  2.0  1  1  0  0  0   0
5105  3.5  5.0  3.5  4.5  1  1  0  0  0   0
5106  4.0  3.0  999  1.5  0  1  0  0  0   0
5107  6.0  5.5  5.5  4.5  1  1  0  0  0   0
5108  5.5  5.0  999  4.5  1  1  0  0  0   0
5109  4.0  4.0  5.0  999  0  1  2  1  0   1
5110  4.5  3.0  3.5  3.5  1  1  0  0  0   0
5111  5.5  5.0  3.5  2.5  1  1  0  0  0   0
5112  4.0  4.0  999  999  1  1  1  1  1 999
5113  5.0  4.0  4.0  3.0  1  1  0  0  0   0
5114  5.0  4.5  4.0  5.0  0  1  0  0  0   0
5115  6.0  4.5  4.5  5.0  1  1  0  0  0   0
5116  5.5  5.0  5.5  3.5  1  1  0  0  0   0
5117  4.0  999  4.5  999  0  1  2  1  0   1
5118  5.0  4.0  2.5  2.0  1  1  0  0  0   0
5119  4.0  4.0  4.0  2.0  1  1  0  0  0   0
5120  5.0  4.0  3.5  3.0  1  1  0  0  0   0
5121  4.0  5.0  999  999  0  1  1  1  1 999
5122  5.0  4.5  4.5  3.0  1  1  0  0  0   0
5123  6.0  3.5  3.5  2.5  1  1  0  0  0   0
5124  5.0  4.0  3.0  2.0  1  1  0  0  0   0
5125  5.5  5.5  999  2.5  1  1  0  0  0   0
5126  5.0  999  3.0  3.0  1  1  0  0  0   0
5131  5.5  5.0  4.0  5.0  1  1  0  0  0   0
5132  3.5  2.5  2.0  999  1  1  2  1  0   1
5301  4.5  4.5  4.5  999  1  0  2  1  0   1
5302  5.5  6.5  999  999  0  0  1  1  1 999
5303  4.0  3.0  999  3.5  1  0  0  0  0   0
5305  5.0  5.0  5.0  5.5  0  0  0  0  0   0
5306  4.0  4.0  999  2.0  1  0  0  0  0   0
5307  4.0  999  999  3.5  1  0  0  0  0   0
5308  5.5  4.0  999  2.0  1  0  0  0  0   0
5309  6.0  5.5  4.5  4.0  1  0  0  0  0   0
5310  4.5  4.0  4.0  4.0  0  0  0  0  0   0
5311  5.5  3.0  3.5  2.5  1  0  0  0  0   0
5312  5.0  5.0  4.5  5.0  1  0  0  0  0   0
5313  5.5  3.0  2.5  999  1  0  2  1  0   1
5314  3.5  4.0  2.0  999  1  0  2  1  0   1
5315  4.0  4.5  4.5  2.5  1  0  0  0  0   0
5316  5.0  6.0  999  5.5  0  0  0  0  0   0
5317  5.0  5.0  3.0  3.0  1  0  0  0  0   0
5318  5.5  5.0  4.5  5.0  1  0  0  0  0   0
5319  5.0  5.0  5.0  5.0  0  0  0  0  0   0
5320  5.0  3.0  2.0  2.0  1  0  0  0  0   0
5321  4.5  4.5  5.0  2.5  1  0  0  0  0   0
5322  4.0  3.5  999  1.5  1  0  0  0  0   0
5324  4.0  3.5  3.5  4.0  1  0  0  0  0   0
5325  5.5  3.5  2.5  2.0  1  0  0  0  0   0
5326  5.5  5.5  4.5  5.5  0  0  0  0  0   0
5328  6.0  5.0  5.0  5.5  1  0  0  0  0   0
5329  5.5  4.0  5.0  5.5  0  0  0  0  0   0
6101  4.0  5.0  5.0  999  1  1  2  1  0   1
6102  5.0  2.0  999  999  1  1  1  1  1 999
6103  7.0  7.0  6.0  5.0  1  1  0  0  0   0
6105  5.0  5.0  999  999  0  1  1  1  1 999
6106  7.0  7.0  7.0  5.0  1  1  0  0  0   0
6107  3.5  3.5  2.0  2.0  1  1  0  0  0   0
6108  5.5  4.0  3.0  2.0  1  1  0  0  0   0
6109  5.0  4.0  3.0  3.0  1  1  0  0  0   0
6110  4.0  4.0  4.0  3.0  1  1  0  0  0   0
6113  4.0  4.0  3.0  3.0  1  1  0  0  0   0
6114  3.0  5.0  5.0  5.0  1  1  0  0  0   0
6115  6.5  6.0  5.0  5.5  1  1  0  0  0   0
6116  6.0  5.0  999  999  0  1  1  1  1 999
6118  5.0  5.0  4.0  3.0  0  1  0  0  0   0
6119  5.0  3.0  2.0  2.0  1  1  0  0  0   0
6123  6.0  6.0  6.0  999  0  1  2  1  0   1
6301  4.5  4.0  4.5  999  0  0  2  1  0   1
6303  6.0  6.0  6.0  5.5  1  0  0  0  0   0
6304  5.0  4.5  999  999  1  0  1  1  1 999
6306  5.5  5.5  6.0  6.0  1  0  0  0  0   0
6307  5.5  6.0  999  3.0  0  0  0  0  0   0
6308  6.0  999  4.5  2.0  1  0  0  0  0   0
6309  999  5.0  5.0  5.0  0  0  0  0  0   0
6310  6.0  6.0  5.0  5.0  1  0  0  0  0   0
6312  6.0  6.0  4.0  2.0  1  0  0  0  0   0
6313  6.0  5.0  5.5  3.0  1  0  0  0  0   0
6315  5.5  3.5  4.0  3.0  1  0  0  0  0   0
6317  6.0  4.0  5.0  4.0  1  0  0  0  0   0
6318  6.5  5.0  5.0  2.0  1  0  0  0  0   0
6320  5.0  5.0  5.0  6.0  0  0  0  0  0   0
6321  7.0  4.5  999  2.0  1  0  0  0  0   0
6323  6.0  999  999  3.0  1  0  0  0  0   0
6327  999  4.0  4.0  4.0  1  0  0  0  0   0
7101  5.5  5.0  2.5  1.0  1  1  0  0  0   0
7102  7.0  5.5  5.5  5.5  1  1  0  0  0   0
7103  6.5  5.5  4.5  1.5  1  1  0  0  0   0
7104  4.5  4.0  4.0  3.0  0  1  0  0  0   0
7105  6.0  5.0  5.5  5.0  0  1  0  0  0   0
7106  6.0  4.0  1.5  1.0  1  1  0  0  0   0
7107  6.5  5.5  5.0  4.5  1  1  0  0  0   0
7108  4.0  4.0  6.0  4.0  1  1  0  0  0   0
7109  6.0  6.0  6.0  6.0  0  1  0  0  0   0
7110  5.0  4.5  2.5  1.5  1  1  0  0  0   0
7111  4.5  5.5  5.0  4.0  1  1  0  0  0   0
7112  5.0  4.0  5.0  2.5  1  1  0  0  0   0
7113  4.0  3.5  3.0  2.5  1  1  0  0  0   0
7114  4.0  3.5  2.5  2.5  0  1  0  0  0   0
7115  5.0  5.5  5.0  4.5  1  1  0  0  0   0
7116  5.0  5.0  4.5  3.0  1  1  0  0  0   0
7117  5.0  4.0  4.5  3.5  1  1  0  0  0   0
7118  4.5  4.0  5.0  1.5  0  1  0  0  0   0
7119  6.0  5.5  5.5  5.0  1  1  0  0  0   0
7120  4.5  4.5  4.0  3.0  1  1  0  0  0   0
7301  4.0  3.5  2.5  1.0  1  0  0  0  0   0
7302  4.5  4.5  3.5  3.5  1  0  0  0  0   0
7303  5.0  4.0  5.5  5.5  0  0  0  0  0   0
7304  4.0  3.0  4.0  3.5  1  0  0  0  0   0
7305  5.0  5.0  4.5  2.0  1  0  0  0  0   0
7306  4.5  4.5  999  999  1  0  1  1  1 999
7307  4.5  4.0  3.5  1.5  1  0  0  0  0   0
7308  4.0  4.0  3.5  1.5  0  0  0  0  0   0
7309  5.0  5.5  5.0  5.0  0  0  0  0  0   0
7310  4.5  3.5  2.5  2.0  1  0  0  0  0   0
7311  4.0  4.0  2.0  1.0  1  0  0  0  0   0
7312  7.0  4.5  3.0  2.0  1  0  0  0  0   0
7313  5.0  4.5  4.0  4.0  1  0  0  0  0   0
7314  3.5  3.0  1.0  1.0  1  0  0  0  0   0
7315  5.0  4.5  4.5  5.5  0  0  0  0  0   0
7316  6.0  5.5  2.5  1.5  1  0  0  0  0   0
7317  5.5  4.5  4.0  2.5  0  0  0  0  0   0
7318  4.0  4.0  4.0  2.5  1  0  0  0  0   0
7319  5.5  4.5  4.0  3.5  1  0  0  0  0   0
7320  4.0  2.5  1.5  2.0  1  0  0  0  0   0
7321  5.5  3.5  3.5  1.0  1  0  0  0  0   0
8101  5.5  7.0  999  999  1  1  1  1  1 999
8102  6.0  5.0  5.0  5.0  0  1  0  0  0   0
8103  4.0  4.0  2.0  3.0  1  1  0  0  0   0
8104  5.5  5.5  3.0  3.0  1  1  0  0  0   0
8105  4.5  5.5  4.0  4.0  1  1  0  0  0   0
8106  5.0  5.0  6.0  999  0  1  2  1  0   1
8107  4.0  3.0  2.0  2.0  1  1  0  0  0   0
8108  4.0  4.0  3.0  2.0  1  1  0  0  0   0
8109  6.0  4.0  4.5  3.0  1  1  0  0  0   0
8110  6.0  5.0  5.5  5.5  1  1  0  0  0   0
8111  4.0  4.0  2.5  999  1  1  2  1  0   1
8112  4.0  4.5  2.5  2.0  0  1  0  0  0   0
8113  5.5  3.0  3.5  3.5  1  1  0  0  0   0
8114  5.5  5.5  5.0  4.0  0  1  0  0  0   0
8115  6.0  4.5  2.0  3.5  1  1  0  0  0   0
8116  6.0  5.5  5.5  3.0  1  1  0  0  0   0
8117  6.0  5.5  6.5  6.0  1  1  0  0  0   0
8118  5.5  4.5  3.0  999  1  1  2  1  0   1
8119  4.5  4.0  3.0  999  1  1  2  1  0   1
8122  5.5  5.5  5.0  999  1  1  2  1  0   1
8124  4.5  4.0  3.5  2.5  1  1  0  0  0   0
8125  4.0  5.0  3.5  3.0  1  1  0  0  0   0
8126  5.0  4.5  4.5  4.0  1  1  0  0  0   0
8301  5.5  4.5  5.0  4.0  1  0  0  0  0   0
8302  4.5  5.0  5.0  3.5  0  0  0  0  0   0
8303  4.0  999  999  999  1  0  1  1  1 999
8304  3.5  3.0  999  1.5  1  0  0  0  0   0
8305  5.0  4.5  4.5  2.5  1  0  0  0  0   0
8306  4.0  999  999  999  1  0  1  1  1 999
8307  5.0  3.5  3.5  3.0  0  0  0  0  0   0
8308  5.5  999  999  999  1  0  1  1  1 999
8309  5.0  2.0  999  999  1  0  1  1  1 999
8310  6.0  5.0  3.5  2.5  1  0  0  0  0   0
8311  5.0  5.0  5.0  4.0  1  0  0  0  0   0
8312  5.5  5.5  5.5  999  0  0  2  1  0   1
8313  6.0  5.0  5.0  3.5  1  0  0  0  0   0
8314  5.0  4.5  4.5  5.0  0  0  0  0  0   0
8315  5.5  4.5  3.5  1.5  1  0  0  0  0   0
8316  4.5  3.5  999  999  1  0  1  1  1 999
8317  5.0  4.0  3.0  2.5  1  0  0  0  0   0
8318  6.0  5.5  5.0  5.5  1  0  0  0  0   0
8319  3.0  3.0  4.0  4.5  0  0  0  0  0   0
8320  5.5  4.5  2.5  2.5  1  0  0  0  0   0
8322  4.0  3.5  2.0  999  1  0  2  1  0   1
8325  6.0  5.0  4.0  2.5  1  0  0  0  0   0
8326  4.5  5.0  4.5  5.0  0  0  0  0  0   0
8331  6.5  6.5  3.5  2.5  1  0  0  0  0   0
9101  4.0  4.0  4.0  3.5  0  1  0  0  0   0
9102  6.5  4.0  2.5  1.5  1  1  0  0  0   0
9103  6.0  6.0  6.0  4.5  1  1  0  0  0   0
9104  6.0  4.5  2.0  3.0  1  1  0  0  0   0
9106  5.0  4.5  4.5  3.0  0  1  0  0  0   0
9107  5.0  5.5  5.0  4.0  1  1  0  0  0   0
9108  6.0  6.0  6.0  5.5  1  1  0  0  0   0
9110  5.5  4.5  5.0  4.5  1  1  0  0  0   0
9111  6.0  5.5  5.0  6.0  1  1  0  0  0   0
9112  5.0  4.5  5.0  4.5  1  1  0  0  0   0
9114  6.0  6.0  6.0  3.5  0  1  0  0  0   0
9116  5.5  6.5  4.5  3.0  1  1  0  0  0   0
9301  6.0  5.5  5.0  3.0  1  0  0  0  0   0
9302  4.5  4.0  4.0  4.0  1  0  0  0  0   0
9303  4.5  2.5  1.5  1.0  1  0  0  0  0   0
9304  5.0  5.5  999  999  0  0  1  1  1 999
9305  5.0  5.0  4.5  3.0  1  0  0  0  0   0
9306  7.0  5.5  5.0  4.0  1  0  0  0  0   0
9307  5.0  5.5  4.0  4.0  1  0  0  0  0   0
9309  6.5  5.5  6.0  5.5  0  0  0  0  0   0
9310  6.0  4.5  999  999  1  0  1  1  1 999
9311  5.5  4.5  4.0  1.5  1  0  0  0  0   0
9312  5.5  2.5  3.0  2.0  1  0  0  0  0   0
9313  6.0  1.5  2.0  3.5  1  0  0  0  0   0
9314  5.0  4.0  4.0  4.0  1  0  0  0  0   0
9315  6.0  6.0  5.0  5.5  1  0  0  0  0   0
9316  5.5  6.0  6.5  6.0  0  0  0  0  0   0
