   -0.650749    -3.188595    -1.542057     1.034622     1.071678     0.503525    -0.487381    -0.662662     0.393769
    1.157907    -2.331675    -0.357161     1.980627     0.330893     0.584296     1.648530     1.211847     0.775793
   -3.037539    -1.736752    -1.980466    -1.007537    -1.793401    -3.021783    -1.944823    -1.133867    -3.341486
   -1.478381     0.628662     0.345465     0.272734    -0.180776    -1.362576    -0.348466    -1.450489    -0.615953
   -0.577746     0.133806     0.283356    -0.996201    -1.146985    -2.947021    -0.573898    -0.686040    -2.214061
    0.033916     1.141299    -1.410955    -2.571823    -0.093756    -1.233363    -3.513939    -2.453037    -2.379080
   -0.130507     1.178116     1.186243     1.780610     1.490918     2.996218     3.907909     0.726588     1.470221
    0.562623     0.722435    -0.779563    -0.597832    -0.291266     0.021988    -0.459579    -0.832664    -1.210986
   -2.290867    -2.279043    -1.432228    -1.442402    -1.787211    -1.482524    -2.427851    -2.200555    -0.943429
    0.569547     1.148465     0.065757     2.384431     1.130637    -0.609451     1.217175     0.738519     0.455731
   -0.016639    -0.345017    -0.617537     2.207206    -0.210987    -0.105869     0.689163    -0.197096    -1.850791
    1.214021    -2.995317     1.643876     1.641912     1.157256     1.944427     2.012025     2.015389    -0.932932
   -0.393120    -1.008677     1.026936     0.326484    -1.511849    -0.999331     0.580507     1.616975     0.466383
   -2.232612    -0.518454    -0.710232     2.002302     0.715397     1.564493    -0.085783     1.094083     1.709716
   -0.395139    -0.990203     0.807010    -0.362192    -0.161674    -0.189622    -0.624300    -1.547219     0.256278
    0.549389     0.135563    -0.494461    -0.199149     0.852717     0.354328     2.468953     2.491851     3.213688
    1.423125    -0.566000     0.153469    -0.506709    -2.828886     0.160022    -1.141193     0.634502    -1.296172
    1.069494     0.983330     1.421464    -0.458229     0.279364     0.635524    -0.419967     0.130245    -0.544181
    0.185146    -0.327816     0.008421     2.354746     1.331614     1.569270    -0.753302    -0.480172    -0.261252
   -0.982634     1.554751     1.415169    -0.693255    -0.003488    -1.311471     0.000617     0.588136    -0.502103
    0.633278    -0.072722    -0.305943    -2.700123    -1.129107    -0.408698     0.294987    -1.607120    -0.943789
    1.361400    -0.103680    -0.212207    -2.912853    -0.503203    -2.180726    -1.093524     0.299232    -1.112118
   -0.399057    -0.881860    -1.392545    -1.131096     1.264203     1.758956     0.156328     1.579677     0.029475
    3.131394     2.199003     3.568841     1.268375     1.300677     0.455097     1.732881     1.508662     3.569564
   -1.089238     0.357425    -1.093765     2.964318     1.005434     1.773302     0.156054     0.377346    -0.161648
    1.034964    -0.636408     0.175175     0.107126     1.759025     2.427215    -0.158696     0.640479    -0.139568
   -1.402808    -1.460148    -1.075180    -0.731535     0.363643    -1.332909     0.324509    -2.863797    -0.858124
    1.235482     2.874354     1.433121    -1.852871     0.086194    -0.572568    -1.465781    -0.239328    -1.876619
    0.672510     1.403101     1.371560     0.580666     0.213329     0.646804     4.302483     1.623500     1.074659
   -1.802608     0.504340     0.870536    -1.436613     0.191018    -0.417527    -0.159809     1.329135     0.360465
    0.858855     0.711615     0.494753     1.728127     2.138347     1.868774     2.333624     2.464504     3.445354
   -3.457215    -1.820808     0.711932     2.393917     0.347808     4.107089     0.175887    -0.053228    -0.024699
    1.232652     2.129491     1.109857     1.099236     2.452195     1.981425     1.541261     2.041859     3.758265
    1.795553     1.698526     0.022269    -2.675825    -1.190607    -0.802344    -1.431069    -1.749678    -1.394121
    0.172999     0.608699    -0.240971    -1.487975    -1.632857     0.513895    -2.254925    -0.287423    -2.597815
   -0.303532    -2.414476    -1.324778     2.141013    -0.341230     1.925172     0.232552     0.245417    -1.073070
    0.301409     1.771340     0.117464    -0.430165    -1.727496    -0.902906    -0.471038     0.244595     0.832277
    0.608408     3.417330     0.946821     2.592909     0.526409    -0.381605     1.467729     2.194666     1.782208
   -0.107158     0.075815    -1.687045    -1.643348     0.865655     1.543354     0.768281    -0.128918    -0.265130
   -1.483996     0.238368     0.159515     0.087527    -0.494771    -0.576589     0.401982     0.009986     1.829968
    1.488987     0.029201    -0.791570    -0.024473     1.116463     0.409564     3.092237     0.533408     1.211507
   -1.034924     0.628029    -0.584346     0.199408    -0.091841     0.464842     1.171382     0.810888    -0.575645
    2.135475     3.087167     2.358806    -1.367375    -2.670082    -2.384714    -0.951286     0.863851    -0.014022
    1.408718     0.191560     0.181015    -0.424992    -0.560010    -1.468538    -0.958587    -1.434610     0.142231
    3.457814     3.065469     4.213322     1.139941     1.673657    -0.080152     5.606293     5.192999     3.068452
    1.660165     0.294921    -0.621721     0.781094    -0.664262    -0.350128    -0.456587    -0.232973     0.050786
   -1.117629    -1.310480    -1.329189    -0.198863     0.249620     1.054796     0.359899     0.296511     1.867221
   -0.505534     0.813388    -0.154108     1.759613     2.374793     2.594220     2.971943     1.565709     1.668699
   -0.154569    -1.610821    -0.030182    -1.474515    -1.214155     1.153433    -0.944270    -1.000110    -0.270586
   -1.438493     0.086755    -0.002987    -3.464633    -0.171714     0.082818    -1.490913    -1.384910    -1.364673
   -1.293581     1.214989    -1.088659     0.058519     2.686437     0.569485     0.237575     0.021917    -0.741990
   -0.340819    -1.629921     1.047267    -0.779783     1.379074    -0.420597    -1.732746    -2.536935    -1.992253
   -0.152335     0.552230     2.581157     2.106161     0.248811     3.127357     1.832582     3.117671     2.421712
    0.557122    -2.616443    -0.801664     0.586563     0.592269     0.211074     1.903074    -0.570632    -0.058459
   -0.189694    -1.157173    -1.247746    -0.950756    -1.182103     0.649650    -0.007192    -0.411913     0.784723
   -0.910953    -3.786989    -1.411767    -0.070262     0.055713     0.555317     0.603457     0.252963    -0.773978
    0.186886    -0.084091     0.105495    -1.129315    -1.565561     1.872190     1.244167     0.575603     1.544806
   -1.367714     0.208304    -1.930729    -0.400160    -0.303548    -0.361476     0.295142     1.310690    -1.372646
   -2.082508    -0.953656    -2.888266     0.202647     0.492320     0.399008    -0.789800     0.140596    -2.266712
   -1.953265    -1.163977    -1.138503     0.681772    -0.349230     0.139303     0.485911     0.016390    -0.263866
   -0.191233    -1.996906    -0.228001    -0.817344     0.711273    -0.896565    -2.529938    -1.024575    -1.640578
    1.621911     0.711862    -0.528174    -0.806994    -0.143505     2.886102    -1.503477     1.429310     0.772853
   -0.821841    -2.833174    -0.503607    -1.318599    -1.328839    -0.129833    -0.233454     0.534755     1.506587
   -0.697309    -0.987316    -2.292967    -1.632779    -3.016874    -0.959614    -1.990482    -1.715795    -1.569620
   -0.407144    -0.496123    -0.129955     0.182713     0.376841     0.051679     0.317550    -2.103153    -0.274098
   -1.670693    -1.438619     0.117033     0.931033     0.500965     0.481447    -0.314625     1.273449    -0.741863
   -0.670214    -0.822205    -1.271572     1.161058     0.267511     0.152188     1.005329    -1.002020    -0.240453
    0.588484    -0.750642    -1.765071    -1.404454    -0.471768    -1.566750    -0.628590    -1.751109    -0.508825
   -1.107800    -0.895798    -0.731605    -0.677198    -0.287662    -1.465643    -0.446725    -1.530217    -2.269266
    2.701727    -0.876915     0.015042     0.655506    -0.506821     0.756037     0.036276    -0.031916     0.044175
    1.749433    -0.142290     2.091245    -1.114435     0.496921     1.354738     1.009973     1.050389     0.667254
   -1.444422    -3.493660    -0.141309     0.717017    -1.937383    -0.468694     0.689635    -0.340502     1.240300
   -2.395939     0.664960     0.542825    -0.176757     1.015244     1.226442     0.863844     1.581978     3.118213
   -0.583643    -0.688736    -1.456501     0.257055     1.047846     2.886218     1.514217     0.798459     2.906985
   -1.273021     1.350796     0.730409     3.383778     0.422978     0.324461     1.863613     1.935055     1.717330
   -1.777525    -1.824662    -2.755004    -0.310634     1.209816    -1.258590    -2.483105     0.362886    -0.594246
   -0.382844     1.197303     0.186757    -1.661436     0.301476    -1.106960    -0.246255     2.354083     2.422747
   -0.070837    -1.122270     0.459813    -0.160718    -0.206727    -0.087802     2.543137    -1.086577     0.501054
   -0.530929    -1.866260    -0.300724     1.663771    -0.367276     0.924627    -1.771314    -0.765945     0.138624
    3.112277     2.626351     3.348231    -4.546133    -1.755526     0.041209    -4.996730    -4.079855    -4.791555
    0.291787    -0.877252     0.728354    -0.208123     0.277611     1.664677    -0.156731     0.688750     0.526950
    1.461462     0.815952     1.791156    -0.734157    -1.709169    -1.285704    -0.802648    -1.700069    -0.144294
    3.286370     2.174829    -0.391960     1.131642     1.089678     0.994629     1.506126     2.073754     1.702819
   -2.231878    -0.831490    -1.440509    -0.595740     2.528266     1.501217     1.083382     1.745421    -0.094615
   -0.015430     0.902730    -1.089559     1.070817    -0.326222    -0.397699    -0.364593    -1.040860     0.535239
   -1.834500    -1.562421    -0.336267     0.429168    -2.233726     0.010374    -1.497509    -1.191526    -1.070201
   -1.947586     0.185603     0.024098     0.553319     1.863303     0.332956    -0.321992    -0.098308    -0.558933
    1.863926     1.799399     0.946694     0.033130    -0.237314     0.046098     0.658397     0.037586     1.411256
    0.300375     3.433877     2.163004     0.339698     0.941514     0.928688     0.311563     0.130354    -0.419604
    0.429991     0.680772     1.381440     1.625776    -0.613798    -0.148287    -1.651949     1.022337    -1.534007
    0.905915     1.895097     2.166197    -1.569901     0.925326    -1.332766    -1.322014    -2.709266    -1.841275
   -0.240267     3.371678    -0.011168    -0.526281     0.728609    -1.452776     1.043303     0.433366     1.398746
    0.132884     2.661281     1.745467    -0.704106    -1.400457     0.047070    -2.945234    -0.872907    -1.058889
   -2.311522    -1.144449    -2.397760     1.607237    -0.300860    -0.874631    -0.865083    -0.997706    -0.571381
    0.218899     0.436205     1.109693     2.252560     1.120140     1.902357     2.135504    -0.627686     1.456484
   -1.208919    -2.901459    -2.255407     1.857584     0.410143     0.561397     0.182186     0.836265     0.703429
    1.635124     1.327391     1.081887    -0.329901     0.007609     1.953024    -0.232513     2.098620     1.690347
    0.545003    -0.710496    -0.454370     2.319156     1.543698    -0.210385    -1.587228    -1.049727    -1.274510
   -1.805232    -0.855259     0.277090    -0.247488    -1.120495    -2.837160    -0.219205    -2.910636     0.145145
    0.240827    -1.418951    -1.880240    -3.039432    -1.186368    -0.431331    -1.872543    -2.639960    -2.380018
    1.171244     1.211603    -0.326237    -0.801555    -0.136249    -1.753535     2.460096     0.991657    -0.164094
   -0.964202     0.781432    -0.179668    -1.280897     0.945321     1.342828    -0.664303     1.181117     0.554029
   -1.567767    -0.060297    -0.557145     2.362267     1.462638     1.236061     0.770791    -0.896691     1.864372
   -1.860366    -2.383304    -2.274177     0.743927     1.483562    -0.903272    -2.018581    -0.813402    -2.113037
   -0.703120    -0.307896    -1.623134    -0.718150    -0.916665    -0.217437     1.498111     1.903926     0.637514
    2.152316     2.244358     1.575732    -0.183683     1.688362     0.139814    -0.536077    -0.714788    -2.193113
    0.810068    -0.231314    -0.852423    -0.590989     0.972177    -0.263490    -0.563530    -0.766287     0.421788
    0.545434     1.579000     1.749413     1.415518     1.060326     0.429450    -0.481595     1.831449     1.349989
   -0.511259     0.380726    -1.297656    -0.068528     0.105393     1.200513    -1.128127     1.053880     0.936036
    0.361912    -0.074006     0.756354     0.803301    -1.637759     1.219572    -0.651660     1.641469     1.814555
    1.018620    -0.110294    -0.564187     0.218248     1.712498     0.218602     1.738455    -0.415936     0.609047
    0.054728    -0.292897     1.798991    -0.471272    -0.674651    -0.434651     0.631173     0.839973     0.579007
    1.930583     0.507877     0.445477     1.460021    -1.256035    -0.591175     0.458240    -0.055641    -0.697174
   -0.893092     1.077495    -0.360197    -3.192552    -1.100413    -0.939466    -0.182924    -0.091482    -1.205197
    0.852808     1.154184     0.826956    -0.538881     1.934548    -0.249424     0.132918     0.858548     1.316579
    0.979194     1.707597     0.548851     1.042247     0.668681     2.426364     2.122526     0.342634     2.024391
   -0.483252    -0.462640    -0.097482     0.564549     2.409561     0.711350     0.920100     0.595597     0.488968
   -0.301916     0.490937     0.387775    -1.402254    -0.632966     1.131172    -1.179760    -1.798172     0.529615
   -1.202896    -3.048616    -1.430225     0.644738     0.421104     0.246785    -0.510590     0.009999    -0.959550
   -0.506546    -2.584985     0.417603     1.812345     1.082420    -1.063573    -2.816550    -1.732785     0.569248
    0.299790     0.948230     0.263152     1.424570     2.176970     1.432254     1.258491    -0.416240     0.597814
   -1.036659    -2.593278    -1.455282    -0.747638    -0.168397     0.695324    -1.133787    -1.231890    -0.072789
    0.789258    -1.567172     0.659561     0.380993     0.534650    -0.381087    -1.942755    -1.507241    -1.749813
    1.488559     2.158203     1.683309     1.169895    -2.209873     0.061500     0.252473     1.469797    -0.034309
    1.980882     2.575895     1.999052    -2.114818    -0.342254     0.284355    -0.497710    -2.003790    -0.859239
   -1.759495     1.152759    -0.036831    -0.372085    -0.274504    -2.369921    -1.413291     0.303483     0.171398
    4.007146     2.459600     4.860459    -0.613967    -0.724915     0.188266     1.800655     1.291867     0.326093
   -0.685056     1.137675     0.259889    -1.824430    -1.319235    -3.202916    -3.838233    -1.920571    -1.158043
    0.099772     0.226982     0.678537     0.428178     0.501492    -0.150125     0.231820    -0.788492    -1.060088
   -0.751956    -1.457199    -0.959801    -2.457595    -2.033451    -1.835908    -1.613745    -0.885874    -1.096436
    0.186085     0.003683    -0.462833     0.247630     0.812235    -1.351292    -1.512799    -2.213406    -1.122447
    0.116057     0.767758     2.012599    -0.545520     0.161237     0.954273     0.935847     0.029420     0.482745
   -2.634765    -2.758258    -0.639520     0.610627    -0.030398    -0.194289    -0.320335     0.354717    -0.190668
    1.069715     1.908236     2.373324     0.444062     0.659460     1.310265     1.067723     0.483133     1.137600
   -1.374399    -0.851547    -0.524620    -0.472267     0.385019     1.622807    -1.241715    -0.764618    -0.951678
    0.551972    -0.882594     1.299477     1.068179     1.064353     0.513534     1.315120     0.578330     0.845391
   -0.171132    -1.070145    -1.006541     0.154029     0.293689    -0.781864    -1.735925    -0.522112    -1.406867
   -1.281380    -1.754475     0.451657    -2.711514    -0.372070    -1.041857    -2.033244    -1.472305    -0.929139
    2.633281     0.978249     1.559638    -0.450674     1.872767    -0.066290     2.635620     2.448483     1.960783
    0.498477    -0.796888     1.169711     1.135059    -0.213825    -0.018643     0.813082     0.781807    -0.244186
   -0.653920    -0.432863    -2.691061    -1.034365     0.308294     1.848191    -1.119533    -2.572711     0.190735
    0.720753     0.881506     1.518826     0.229895    -0.822141    -0.637852    -0.372813    -0.138374    -0.920433
   -0.706757     0.483500    -2.024590    -0.782275    -0.188982    -1.861455    -0.648499    -0.645165    -2.970410
   -1.983447    -0.374051    -0.866092     1.578121    -0.680734     0.348833    -0.239655    -0.000591     1.020611
   -2.118478     1.576399     0.009464    -2.574774    -2.513977    -0.357803    -3.165700    -0.309666    -3.869535
   -0.304702     0.347038     1.665829     1.407190     1.252156     1.323339     2.318330    -0.087995    -0.522345
   -0.750352    -0.700158    -1.661090    -0.922634    -2.039464     0.910742     0.105056    -2.112785    -3.033338
   -0.556136    -0.606733    -1.045427     2.033473     1.683279     3.102441     0.835225     0.277929     0.109422
   -0.745469    -0.617353     1.644538     0.067882     1.708609    -0.680887     0.724880    -0.627584    -1.124943
    1.096610     2.278936     1.676683    -0.432750    -0.165207     0.224484     1.488491    -0.896376    -0.706545
    0.729450     0.188842    -1.848112    -1.852964    -1.664504     0.772278    -2.023085    -1.630870    -0.863601
   -0.029699    -0.864378     0.034447     0.056055     0.914967    -0.815608     1.649799     1.766882     2.076336
    2.016352     0.348828     0.323956    -0.173802    -1.859700    -0.058561     1.135556    -0.884910    -0.272562
    0.041142    -3.051267    -1.191260     0.198669    -0.771809    -1.760749     1.020339     0.967115     1.386394
    0.037168     0.583878     0.703214    -0.914208    -0.925775    -1.149814    -0.525529    -0.196293    -0.783457
   -0.382736     1.818388     0.034823     2.359244     0.187097     0.214306     0.354542    -0.221391     0.533664
   -0.491366    -1.723161    -0.256560    -0.453574    -0.592070     1.338994     1.624273     0.120067    -0.004870
   -2.717385     0.328219    -0.989772     1.235796     0.302778     1.471793     1.153466    -0.873035     0.149466
   -1.569846    -0.597631    -1.379493     0.578520     1.651807     2.882604    -1.942200     0.379662     0.442868
    3.298829     2.645908     2.472933    -1.649801    -0.652155     1.703687    -0.119882     0.315909     2.002818
    1.631863     0.734632     0.694363    -0.266579     0.199685     1.242091     1.081256     1.473677     0.446020
   -1.820609     0.603103    -0.153214    -1.358011    -0.079791    -1.849478    -1.316304    -3.362016    -1.434933
    0.951349     0.573166    -1.470539     3.823854     0.956676     1.546386    -0.189820     2.384314     2.330484
   -0.166416    -1.123632    -0.856763    -1.393385    -2.082519    -0.233097    -0.722184    -2.076539     0.428042
    0.156724     0.092314     0.071716    -2.685066     0.366959    -0.629433     3.521262     2.666334     2.943262
   -1.622602    -1.649713     0.214254     0.651580    -1.168376     0.046155    -0.297471    -0.050847     0.903356
    0.309538     0.571027    -1.231348     1.556710    -1.153802     1.750156    -1.045369     1.071747     2.044796
    0.417207    -2.429562    -1.417443    -3.782878    -2.785154    -2.284863     0.075308    -1.557459    -1.409932
    0.813768    -1.834514    -1.370229     0.002381     0.095085     0.259238    -2.229047    -1.073222    -0.663012
   -0.824214     0.381238     1.659792    -1.066666    -0.125703    -0.586102    -1.754308    -2.708374    -0.968638
    1.598051     0.348024     1.001988    -0.627381    -1.588187     1.188616     1.654813     1.250653     0.794393
   -1.444977     1.181819    -1.495796     0.607339     0.393393    -1.894816    -0.755060     1.437310    -1.645789
    0.890099    -1.413174    -0.152047    -1.995308    -0.536598    -0.210720    -1.872387    -1.533989    -2.877379
   -0.489125    -1.956251    -2.320373    -1.351900    -0.852739    -2.172132    -3.299878    -2.157317    -0.505119
    0.204433     0.823281     0.423403    -1.087336     2.114216     1.454986    -1.141538     1.417143     1.745371
   -0.879908    -2.122105    -1.638730     1.243502    -1.449504    -0.960163    -1.924976    -1.290523    -1.631755
   -1.646021    -1.673094    -1.154904     0.541668    -0.062018    -0.901126    -0.759417    -2.701222    -1.300404
   -3.329733    -2.811575    -0.144786    -0.694917    -0.159167     0.489716    -2.162665    -2.547085    -3.189279
   -1.565139    -0.839829     0.534608    -1.816939    -0.602338    -0.686423    -3.411998    -1.088684    -2.429547
   -1.048909    -1.743371     1.161506    -1.940480    -1.490992    -1.617097    -3.359038    -1.880889    -2.118992
    2.141293     1.254274    -0.633184    -0.462772    -2.266484    -0.172188     2.660784    -0.773967    -1.676703
   -1.241459     0.786525    -0.153352    -1.118252    -1.352109    -0.920516     0.669323     0.422655    -2.315924
    0.634934    -0.424338     1.453273     0.516594     0.524991     1.088139     1.375614    -0.514149     2.460359
   -0.962757    -0.961539    -1.256320    -0.577498    -0.952332    -0.446339     0.991086     1.034855     1.670159
    4.016906     1.814183     2.045546     1.844442     2.101355     1.423512     3.037968     2.838171     4.150594
   -1.536140     2.774850     1.036029     0.561030    -0.617451     0.025294     1.194424     0.877278    -1.598948
    1.173046     3.340222     2.477467    -0.690581    -1.161465     0.143478    -0.354617    -0.729878    -1.497406
   -2.670525    -1.109255    -1.300617    -1.072918     1.514450     2.050766     1.261017     0.827623     0.122557
    0.452681     0.845557     0.415409     0.654931    -0.108577    -0.288956     0.209542     1.040163     0.691575
    1.460393     0.668048     2.174789    -2.851562    -3.446297     0.965217    -1.427093    -0.198146    -1.615135
   -1.735449     0.531417    -0.848316    -2.649956    -1.121089    -1.820439    -0.799525    -0.331285    -1.621279
    3.204742     2.201592     3.128704    -1.361739    -0.280445    -0.467539     3.081163     4.090338     0.815223
   -0.880286     0.433603    -1.244691    -0.157107     1.586554     0.186065     1.009727    -0.033528     0.846626
    1.171365     1.611167     2.705436    -0.041038    -0.064605     1.063533     3.053524     1.434267     0.792823
    0.266330    -1.775535    -4.236072     2.383433     0.522689     1.249601    -0.353144    -0.243194     0.122381
    1.366970     1.030019     2.224713     0.712162    -0.293200    -1.081639     1.386402     1.165746     0.512862
    2.122296     1.802080     0.964499    -0.076761    -0.054308    -1.243669    -1.542181     0.552410    -0.584540
    2.307733     2.337388     0.303287     1.613403     0.944836     1.632473     1.958636     2.346230     3.633490
   -3.016575    -3.182207    -2.513992    -0.291440     1.277034     0.264360     0.592995     0.016568     1.454298
    0.880351    -0.102659     0.853943    -0.829412    -0.532706     0.471689    -1.479356     0.596620    -1.248415
    1.120737     1.282406     2.051985     0.006256     0.040661     0.820233     0.014705     1.596687     0.679150
   -0.289146    -0.816247    -1.488007    -2.990802    -0.884365    -2.186026    -0.919286     1.140128    -2.621825
    1.247709     0.514311    -0.353208    -0.505376    -1.422450    -0.834990    -2.566927    -0.422370    -0.940539
   -1.947606     0.614209    -0.760937    -0.897599     0.587292    -0.139277    -1.933909    -1.079022    -1.498540
    0.144996     0.723731    -0.048675     0.714205     0.933260     0.520242     1.693800     3.560979     0.984336
    1.238899     1.459825     1.248708    -2.105047    -1.421943    -2.498178    -0.532778    -2.125598    -1.486140
    2.703378    -0.341433     1.185481    -2.388462    -1.770452    -1.001029    -1.137392    -0.848795    -2.156948
    1.354786     0.458342     1.515845     1.188587     1.417489    -1.556165     2.428253     3.553079     4.828826
   -0.559285    -1.693653    -2.694307     0.012130    -0.006290    -0.307344    -2.386372    -0.585011     0.333265
   -0.765380    -1.093179     1.357392     1.973811     1.751891     1.392125     0.712691     1.318510     0.349754
    0.683737    -0.237948     1.536098     0.174649     1.506082    -0.841512    -0.095889     0.500747     2.367548
    0.096518     0.870862    -0.605829     2.180449    -0.218211    -0.451544    -0.808094     1.422278     2.133035
   -0.137118     0.443997    -0.635442    -0.469524    -2.954066    -2.620638     0.116395     0.904164    -2.517106
   -0.706593    -0.229648    -0.955277     1.599770     2.353582     0.698582     0.697381     1.685579     1.341478
    0.531648     0.531038     1.917807    -0.776591    -1.130096    -1.014154    -1.375009     0.810117    -1.379195
    0.975181     3.766998     3.298908     0.810358     1.106962    -0.703629     1.132668     0.665900     0.883162
    0.111402    -0.096293     0.226304    -0.474483    -3.423529    -0.738853    -0.453255    -1.074350    -0.605867
    0.260714    -0.097580    -1.273283    -1.698655    -2.973181     0.389284     0.006333    -0.616125    -1.289165
   -0.667369     1.816250     1.385055     0.845779    -0.098759     0.686768     0.888077    -0.480055    -0.512299
   -1.020028    -2.458439     1.075268    -0.106935     0.208218    -0.307069    -1.809255    -1.536825    -0.337593
    0.230646    -3.024125    -1.280561    -1.403529    -1.414778    -1.028016     0.441115     0.507691     2.048832
    0.160042    -0.936891    -1.352356    -0.063666     0.297836     0.064535     1.725268    -0.615102     1.246682
    3.904083     2.349366     3.280084    -0.636688    -1.153036     1.057563    -0.371425    -0.072448    -0.428900
    0.276112     0.808845    -0.883461     1.230716     1.662776    -0.586473    -0.715180    -0.038251    -1.489728
   -0.468609    -0.287465     0.389621     0.524525    -0.243151    -2.021026    -1.923139    -2.233377    -0.391620
    0.092113     0.702228     0.795179     1.981377     0.139151    -1.020517    -0.432903     1.192232    -0.908841
    0.326619     0.888921     2.037638     0.609065     1.003075    -1.147998    -0.610256    -0.985772    -0.938266
    0.284225    -1.458091    -0.705316    -0.144199    -0.136127    -0.069481     0.568634    -2.736499     0.356775
    1.675880     0.063750    -0.090801    -0.650255     0.763724    -0.146013     0.241059     0.710404    -1.337364
    1.313230    -0.157384    -0.878537     0.558116     1.589552     1.096929     0.002082     0.597769    -1.046837
    0.060936     1.634985     1.953919     0.278992    -1.137894    -0.668828     1.137083    -0.699338     0.259603
    2.566677     2.123064     1.032950     0.108046    -2.046929    -0.107352     0.201365     0.700070     2.215538
   -1.370022    -2.496247    -2.065389    -0.286876     0.326792    -2.358413    -2.645120    -1.195466    -2.698456
   -0.651471    -1.128389    -0.645653     0.060200    -0.832200     0.033539     0.404686     1.581671     0.368623
    2.373479     0.932981     2.829211     0.008844     1.090521    -0.360159     0.637054     1.208329    -0.209721
