      1.0000       0.0291       2.1766      -0.3051      -0.5236       1.7530       2.0376       0.8487       1.1477       1.3655      -0.6336
      1.0000      -0.7365      -0.9555      -2.2663      -0.3113       0.7426       1.1378      -0.8532       0.5701      -1.2608      -0.3505
      1.0000      -0.3110       3.9478       0.7632      -1.2767      -0.8348      -0.4049       0.6880       0.1750       2.0185      -1.9106
      1.0000      -0.7769      -0.3707       0.8664       0.4237      -0.2419      -0.2875       0.2767       0.0176      -0.4186       0.3645
      1.0000       0.3135       1.1669       1.4924       0.5705       1.0320      -0.1936       0.8713       0.5789       0.8637       0.4698
      1.0000       0.3792       0.2644       1.5909       1.1611       2.4280       1.0940       0.7695       1.0311       0.2425       0.8253
      1.0000       0.6722       0.8355       1.3706      -0.1613      -1.5546       1.1721       0.1987       0.4592       0.6622      -0.1719
      1.0000      -0.7152      -0.4556       3.1151      -0.6834      -1.2064      -1.3732       0.0933      -0.2145      -0.5275      -0.8694
      1.0000       0.4345       2.4664       1.1319       0.6928       2.2818       1.5011       0.5243       0.9016       1.4878       0.5515
      1.0000      -1.0575       0.0709      -1.5920      -0.7004      -0.5868      -1.6566      -0.8629      -0.6934       0.0692      -0.8956
      1.0000       1.9955       0.8725      -0.7178       2.7830      -0.7527      -0.8421       0.1382       0.4091       0.6860       1.4990
      1.0000       0.2552      -0.6314      -1.6432      -0.0181      -0.5950      -0.6984      -0.5752       0.4238      -0.7676      -0.0183
      1.0000      -3.5086      -1.7561      -0.5899      -0.9523      -1.0678      -0.1560      -1.4438      -1.4009      -2.7417      -1.3093
      1.0000       1.5270       5.4776       0.9237      -0.5870       1.1342      -0.1281       1.7750       0.1142       2.4570      -0.7248
      1.0000       2.1077       4.3420       2.8985      -1.2519      -0.0967      -0.4446       1.6960      -1.3310       2.1399      -1.8619
      1.0000       0.5178       2.8045       1.6312      -0.5519      -1.5370       0.0856       0.5479      -0.4121       1.6215      -0.6739
      1.0000      -0.8763       2.5418      -1.9803      10.1191       2.5171       0.6223      -0.6356       1.2986       1.5184       2.9991
      1.0000       0.6898      -0.4883      -0.2803       8.8209       1.2087       2.0104      -0.5454       1.7891      -0.5706       2.8116
      1.0000      -0.7603      -1.5685      -1.3759       0.1259      -0.8236       0.3718      -1.2488      -0.5814      -2.3625       0.1198
      1.0000       1.5367       4.6813       2.1884      -0.9073      -0.7236      -1.0228       2.0972      -0.9181       2.2394      -1.2319
      1.0000       2.2444       2.4679       2.4983       3.9776      -0.5399       2.4286       1.3746       0.0702       1.4884       1.8543
      1.0000      -1.5123      -1.2697      -1.0590      -0.1143       0.4310       2.0728      -1.9253       1.0719      -1.7986      -0.1197
      1.0000       1.1852       2.2943       0.3630       1.3147       2.1547      -1.2315       0.8966       0.3779       1.4161       0.9044
      1.0000      -2.0099      -0.7655      -2.8692       1.0368       1.7311      -0.8171      -1.4760       0.9658      -0.9639       0.7578
      1.0000       1.1018       2.7125      -1.0838       2.5662       0.4262       0.4990       0.7993       1.2820       1.5860       1.4249
      1.0000      -2.1484      -0.0614      -1.1499      -1.0899      -0.3891       0.0671      -1.7126       0.1976      -0.0628      -1.5550
      1.0000      -2.7094      -2.1853      -0.7119       5.1619       0.9466       0.1587      -1.6099       0.0846      -3.6807       2.1428
      1.0000      -1.1315       1.5006      -1.7532      -0.0077      -0.2962       0.9305      -0.5977      -0.8978       1.0454      -0.0078
      1.0000      -1.4262      -1.3796      -1.4389      -1.5714      -1.9662       0.4501      -0.5717      -0.6912      -2.0002      -2.5219
      1.0000       0.2799      -1.5669      -0.0739       0.0651      -0.2099       1.5426      -0.9868      -0.4407      -2.3594       0.0634
      1.0000      -0.4272       0.0428      -1.8648      -1.0903      -1.4864      -2.6629      -0.7736      -0.5345       0.0422      -1.5559
      1.0000       0.7406       0.9439       0.7366       1.3956      -0.5602       0.2461       0.6915      -0.4092       0.7308       0.9443
      1.0000       0.7601       0.8881       0.8667      -0.2188      -0.7164       0.4690       0.7623      -0.8476       0.6959      -0.2383
      1.0000      -2.5856      -1.5675      -2.7217       1.6939       0.2096       0.4370      -2.1709       0.9271      -2.3605       1.0826
      1.0000      -0.3170       4.1327       0.5789      -1.2258      -1.1379       0.3302       0.7679      -0.7856       2.0763      -1.8113
      1.0000      -1.1469      -1.4670      -1.5814       2.3012       0.2813      -1.2361      -0.1928       0.9110      -2.1654       1.3290
      1.0000      -0.5606      -0.9880      -1.4903       1.6398       0.2272      -0.3370      -1.4830       0.1226      -1.3136       1.0585
      1.0000       2.2665      10.2802       2.5913      -0.8534      -1.3878      -1.9607       1.8165      -0.4646       3.4717      -1.1413
      1.0000      -0.4457       1.0503       1.9532       7.8117       4.1504       1.6628      -0.3014       1.1923       0.7955       2.6510
      1.0000       2.4113      -0.3908      -0.5773      -1.6367      -3.0834      -0.4633      -0.4794      -1.9360      -0.4439      -2.6657
      1.0000      -1.7969       0.1035      -2.3205       0.6534       0.9934       1.7628      -0.3027       0.7602       0.0999       0.5257
      1.0000      -0.5601      -0.0986      -1.6069      -0.9583      -1.3235      -0.0010       0.0781      -0.5665      -0.1020      -1.3198
      1.0000       1.8981       2.5822      -0.3706       0.5729      -0.3743      -1.4900       0.4149      -1.5090       1.5346       0.4715
      1.0000       2.1655       0.4319       2.3954      -0.6974       0.1153      -0.4357       1.5256       0.2922       0.3777      -0.8909
      1.0000       1.1946       3.4249      -1.9995       0.2926       0.5134       1.2039      -0.9042       0.7567       1.8462       0.2626
      1.0000      -0.1630      -1.3791       1.7761      -0.5224       0.9479       1.6080      -0.9581       1.5985      -1.9993      -0.6318
      1.0000      -1.1391      -0.2094      -0.0958      -0.4320       2.0676       0.0610      -0.0290       0.8280      -0.2249      -0.5072
      1.0000      -2.0775      -1.6455      -1.7769       6.1057       1.6818       0.5152      -1.5830       0.9546      -2.5159       2.3414
      1.0000      -0.4771       0.0408      -0.8570       4.0475       1.3479       0.1479       0.2246       0.3986       0.0402       1.8729
      1.0000       1.5613      -0.7124      -0.6091       7.1415       0.3542       0.3621       0.0158       0.5870      -0.8848       2.5359
      1.0000      -0.6910       0.9826       0.0888      -0.3832      -1.0949      -1.4756       0.2501      -1.4298       0.7546      -0.4425
      1.0000      -1.2848      -0.0342      -0.9027      -0.4586       0.1030      -0.5664      -1.3262      -0.1985      -0.0346      -0.5432
      1.0000       1.7144       1.9071      -0.0602      -0.3595       0.6712      -1.3607       0.5794       0.3141       1.2444      -0.4118
      1.0000      -1.2336       1.9680      -0.5490       0.1214       0.9116       0.9297      -0.3809       0.5646       1.2724       0.1157
      1.0000       1.8123       1.2561       2.8509      -0.6723      -1.8893      -0.7516       1.7466      -0.8260       0.9142      -0.8524
      1.0000      -2.0725       0.0361      -1.3137      -0.9753      -1.7776      -2.1883      -0.9763      -2.0586       0.0357      -1.3494
      1.0000       0.1899       1.1903       0.6431       0.5506       0.9254      -1.3835       0.3567      -0.1926       0.8771       0.4560
      1.0000       1.6957       1.3107       1.7533       0.0371       1.0459      -0.0170       0.7576       1.0297       0.9443       0.0365
      1.0000      -0.3902      -0.6000      -2.4939      -0.1040      -0.4286      -1.6871      -1.1638      -0.5290      -0.7233      -0.1084
      1.0000       0.0321      -0.6882      -0.8547       4.5651       0.7154       1.6246      -0.8700       1.7119      -0.8494       2.0037
      1.0000       2.0650       1.3669       1.1166      -0.1959      -0.1880       1.2803       1.2893      -0.1223       0.9748      -0.2115
      1.0000       0.6099       1.4439      -0.2423       0.1075      -0.5416       0.2072      -0.3850      -0.1899       1.0158       0.1031
      1.0000      -0.0677      -1.4588      -0.9483       1.4091      -3.6765       0.8929      -0.1303      -1.1930      -2.1497       0.9509
      1.0000       0.0623       0.2959       1.1584       1.9672       2.0143       2.1479       0.0224       2.0432       0.2689       1.1986
      1.0000      -1.4772      -1.1842      -1.6854       1.6646      -0.9989       1.4296      -1.1580       0.3114      -1.6467       1.0696
      1.0000      -0.6494      -1.4280      -1.2656      -0.7429       0.7251      -0.3870      -1.4289      -0.6738      -2.0911      -0.9620
      1.0000       2.5106       0.3104      -0.1228      -0.4705      -0.8627      -1.1743       1.0906      -1.3296       0.2809      -0.5594
      1.0000      -1.8395      -0.4807      -1.3733      -0.8225      -1.3983      -1.1908      -0.7993      -1.0252      -0.5605      -1.0903
      1.0000      -1.0101      -0.4847      -1.7698       4.0168       0.7518       1.7262      -1.1499       1.4580      -0.5658       1.8647
      1.0000       0.0830      -0.5750      -1.2244       0.3936       0.3212      -0.1607      -0.7808       0.8323      -0.6884       0.3417
      1.0000      -2.8480      -1.6944      -0.7357       0.3748       1.0494      -1.1390      -2.0659       0.2256      -2.6150       0.3274
      1.0000       0.3337       0.2602      -0.2204       2.5360      -0.6878      -0.6828       0.4562      -0.3023       0.2389       1.4142
      1.0000       1.4045       1.6723       0.6798       0.1121       0.1687      -1.7724       0.6433      -0.6722       1.1321       0.1072
      1.0000      -0.2054      -0.3680      -0.5392      -0.4643      -0.0640      -0.8139       0.1341      -0.3453      -0.4152      -0.5510
      1.0000      -0.1937      -1.0360      -0.3548      -0.3184       0.8395       0.9569      -0.3632       0.9994      -1.3931      -0.3595
      1.0000       0.5242       2.6549       1.2368      -0.8844       0.9422      -0.6239       1.2002       0.1617       1.5635      -1.1931
      1.0000       0.7718      -0.8417       1.5559      17.4368       0.9084       0.2381      -0.0035       0.3923      -1.0803       3.8069
      1.0000       0.0995       5.0439       1.3002      -0.6351       0.2956      -0.5901       0.7577      -0.7432       2.3410      -0.7960
      1.0000       0.8972       2.5904       0.9262       1.5399      -0.4952      -0.9569       0.6799      -0.7104       1.5379       1.0129
      1.0000       1.6106       1.0349       2.0771      -0.5419       0.6895       1.1201       2.4779       0.5131       0.7863      -0.6595
      1.0000       0.7353       0.4196       0.8239      -0.6806      -2.7573      -0.6113       0.1035      -0.6551       0.3682      -0.8650
      1.0000      -0.4003      -0.1406      -1.0439      -1.4175      -0.6573       0.0414      -0.9594      -0.1704      -0.1476      -2.1949
      1.0000      -0.4545       0.2801      -1.1382       0.0287      -0.1243       1.1603      -0.3168      -0.9107       0.2557       0.0284
      1.0000      -1.2306      -0.1375       0.3212      -2.0233      -2.1019      -0.5386      -0.7918      -1.3846      -0.1442      -3.5766
      1.0000      -2.0378      -0.5028       0.3033      -0.5417       0.8802       0.9396      -0.7033       0.6813      -0.5900      -0.6593
      1.0000       0.0306       1.1256       0.5691       4.9672       0.5949       0.8692      -0.0069       0.1392       0.8399       2.0987
      1.0000      -1.6209      -1.0536      -1.7479      -0.5241      -1.0806      -0.6025      -0.9337      -0.4911      -1.4224      -0.6343
      1.0000       0.2852      -0.5464      -0.3976       1.3801       0.3751       2.1368      -0.7066       0.2681      -0.6490       0.9368
      1.0000       0.3674       1.0961       0.7334      -2.1169      -2.1451      -2.7550       0.5267      -2.3202       0.8226      -3.8126
      1.0000      -1.6845      -2.0577      -0.9717       0.6839       0.8768       0.2299      -2.6108       1.5207      -3.3914       0.5458
      1.0000      -1.0730      -0.4573      -0.3074       0.5975      -0.5949      -1.5475      -0.4382       0.2145      -0.5297       0.4883
      1.0000      -1.6719      -0.1375       1.0966       4.7944       0.1317      -0.7602      -0.8840      -0.0740      -0.1442       2.0585
      1.0000      -0.5765      -0.7735      -1.0240      -0.1619      -0.4643       0.5947      -0.3839      -0.7526      -0.9759      -0.1726
      1.0000       0.3675       2.8586       0.5805       0.2509      -2.0802       1.2463       0.3797      -0.1398       1.6421       0.2284
      1.0000       1.6084      -0.7956       0.4866      -1.3094      -1.1390      -0.3795       0.3067      -0.9297      -1.0095      -1.9754
      1.0000      -0.0199      -0.1277       0.2810       5.4148      -0.6291       0.0482       0.3746       0.3204      -0.1335       2.1983
      1.0000      -2.2561      -0.6926      -2.8074      -1.0475      -1.3507      -0.9432      -1.6743      -0.9636      -0.8557      -1.4780
      1.0000      -1.2564      -0.1391      -0.6796      -0.0968      -0.7135       0.3591      -0.4709      -1.2673      -0.1459      -0.1007
      1.0000       0.0925      -1.0767       0.2325      -0.6436      -0.5594       0.5570      -0.6970      -0.0299      -1.4615      -0.8089
      1.0000       1.2239       4.7761       0.4217      -0.6700      -0.3841      -0.5291       0.8108      -0.4923       2.2664      -0.8488
      1.0000       0.4456      -0.5828       1.4524       0.9282       0.0133       3.5510       0.8487       1.3833      -0.6993       0.6960
      1.0000       1.1776       0.1863       1.1662      -0.0950       0.2705       1.7091       0.0061      -0.0090       0.1750      -0.0987
      1.0000      -2.2463       1.9803      -0.2017       8.1709       1.4634       1.0852      -0.3012       2.3939       1.2781       2.7098
      1.0000       1.2333       2.0002       1.8650       0.4083      -2.3414      -1.7140       1.0226      -0.7418       1.2871       0.3529
      1.0000      -1.8482       0.0995      -0.9961      -1.6358      -1.2286      -0.4699      -1.5502      -1.6910       0.0961      -2.6635
      1.0000       0.8069       2.8816      -0.0974       3.6116       1.6058       1.4556       0.4795       0.6387       1.6508       1.7537
      1.0000       1.6725      -1.0345       2.2713       1.6399      -1.2422      -1.0885       0.5544      -0.2638      -1.3905       1.0585
      1.0000      -1.0929      -1.7615      -0.9606       3.6604       1.3454       0.0838      -1.7940       0.4204      -2.7530       1.7675
      1.0000       0.3277       0.2456       0.3587      -1.3067      -2.3435      -1.5953       0.7804      -1.4471       0.2265      -1.9701
      1.0000      -0.9281       0.6454       0.0390       1.0349       0.4394      -0.2851      -1.1829      -0.3598       0.5345       0.7567
      1.0000      -0.5863       0.8249       0.4639       2.8080       1.5791       1.4618       0.5052       0.8115       0.6554       1.5074
      1.0000      -0.8834       2.8536       2.2766      -0.7751       0.2244       1.3872       0.1498       0.3571       1.6402      -1.0133
      1.0000      -2.2173      -1.2321      -3.0822       0.2599       2.5690       0.2459      -1.7558       1.6335      -1.7313       0.2358
      1.0000       2.1244      -0.4600       0.6627      -0.1752       0.0189       0.2567       0.7803       0.2469      -0.5332      -0.1878
      1.0000      -0.5996      -0.2202      -1.3040       1.8292       0.9079       1.4342      -0.0554       0.4478      -0.2373       1.1412
      1.0000       0.2871       0.5746       2.4448      -0.7610      -0.8854      -0.4192       0.5841      -0.5306       0.4843      -0.9909
      1.0000      -0.8900      -1.4537       0.8765      -0.8776       0.4757      -0.4107      -0.9632      -0.2144      -2.1399      -1.1817
      1.0000      -0.6259       1.9965       0.3577      -0.1663       0.4936       1.4304       0.6504       0.7053       1.2855      -0.1776
      1.0000      -0.6974       1.5315       0.5983      -0.7595       0.3580      -0.7449       0.6492       0.1975       1.0613      -0.9884
      1.0000       2.4871       4.3008       1.1735      -0.7638      -0.5932       0.1147       1.2761       1.1254       2.1275      -0.9953
      1.0000       0.4178      -0.3177      -2.6784      -0.2903       0.7120       0.7135      -0.3998      -0.4731      -0.3530      -0.3245
      1.0000      -0.0886       0.0106      -0.2190       1.7533       2.5427      -0.8859      -0.2585      -0.4186       0.0106       1.1086
      1.0000      -1.2137      -0.9814      -0.9342       4.0499       0.6806       1.9387      -0.0534       1.2477      -1.3028       1.8735
      1.0000      -1.1338      -0.4820      -0.8370      -1.0032      -0.3699       0.5674       0.4625      -0.8207      -0.5623      -1.3987
      1.0000       1.1579      -1.5315      -0.3572       3.9974       0.3309       0.5843      -0.2818       0.8522      -2.2899       1.8596
      1.0000       1.4760       1.8793       0.7899      -1.6407      -0.5425      -0.4228       0.4845      -1.2734       1.2314      -2.6745
      1.0000       0.1076       1.3842      -0.5082      -0.3635       0.9015      -0.5124       0.2561      -0.0381       0.9841      -0.4169
      1.0000       0.9814       0.6227       0.1415      -0.3567       0.5548      -2.3818       0.5985      -0.7251       0.5185      -0.4082
      1.0000      -0.2517      -0.4614      -1.0860      -1.2066      -3.0364      -2.5818      -0.2777      -1.0896      -0.5350      -1.7742
      1.0000      -0.2477      -1.7132      -1.4879      -1.2183      -0.8683      -2.5672      -1.0833      -0.7942      -2.6533      -1.7967
      1.0000      -0.0646      -0.3648      -0.2686       0.7688       1.8720       2.7787       0.3934       1.0511      -0.4112       0.5999
      1.0000       0.5460      -0.3795       1.1366      -0.5887      -1.4863       0.6684       0.5359      -0.8861      -0.4297      -0.7273
      1.0000       0.7700       0.7815       0.1724      -1.2432      -0.7806      -1.8641       1.0667      -1.4088       0.6269      -1.8449
      1.0000      -0.0594       4.2270       0.3408       8.1025       1.3475       2.0470       0.6786       1.7004       2.1052       2.6988
      1.0000       2.2058       0.7200       2.4050       0.5695       1.8538       0.7956       1.8856       1.4738       0.5858       0.4691
      1.0000       0.7011       2.5078       1.1005      -0.4907       0.1654       0.2814       1.0276       0.3076       1.5047      -0.5874
      1.0000      -0.9962      -0.9673      -3.2162      -0.0261      -0.1917      -1.7125      -1.3840      -0.5381      -1.2799      -0.0264
      1.0000      -1.8213      -0.1059       1.2195      -1.2794      -1.4543      -1.6374      -0.4447      -1.3826      -0.1099      -1.9158
      1.0000      -3.4311      -1.1396      -1.0219      -0.3850       1.0693       1.0456      -1.5711       0.4370      -1.5689      -0.4448
      1.0000       1.6427      -0.0337       0.5639       2.0782      -1.2743      -1.9425       0.1922      -1.5934      -0.0341       1.2432
      1.0000       1.1509       0.1055      -1.8404      -0.6335      -0.7231      -0.3957       0.2650      -1.1000       0.1017      -0.7937
      1.0000       0.7650       5.3095       2.5982       0.8363       2.0758       2.1433       1.2052       1.1223       2.4128       0.6414
      1.0000       0.5519       1.3865      -0.3379      -0.9805       0.1275       0.0520       0.6297      -0.4606       0.9853      -1.3586
      1.0000       0.4924       0.1400       1.3808       1.4909       1.8566       1.5162       0.3076       1.4977       0.1335       0.9900
      1.0000       2.6583      10.0787       0.3026      -0.5458      -2.7018      -3.0929       1.8784      -1.7840       3.4362      -0.6652
      1.0000      -0.2805       0.2001       0.6295       5.1420      -1.4138      -0.0787       0.1406       0.1214       0.1872       2.1383
      1.0000      -1.2003      -0.9382       0.9022       0.9119       0.7710       0.0310      -0.5575      -0.1579      -1.2329       0.6865
      1.0000       0.5626       0.9428      -0.7796      -0.5055      -0.2913       0.0220       1.0922      -0.2708       0.7301      -0.6081
      1.0000      -0.3825      -0.6712      -1.2624       0.9440       1.2039       0.5459      -0.4008       0.6669      -0.8247       0.7051
      1.0000      -0.4193       0.2118      -0.9274       1.3213       1.4669       1.0258       0.1924       0.7270       0.1974       0.9077
      1.0000      -1.0090      -0.9850      -1.6059       0.6559       0.5662      -1.5054      -0.6264      -0.2621      -1.3088       0.5274
      1.0000      -1.3090      -0.4759      -1.8000      -1.0815      -1.2269      -1.4612      -1.8037      -0.9304      -0.5542      -1.5396
      1.0000      -0.5566       0.9472       0.1469      -0.7122       0.0670       1.9471      -0.0185      -0.1240       0.7329      -0.9139
      1.0000       3.5767       2.8630       2.4717      -0.2452       1.3909       1.4470       2.4990       1.2070       1.6438      -0.2697
      1.0000       1.9834       1.8548       1.4742       2.5123       1.0531       1.4886       1.3624       1.5683       1.2199       1.4058
      1.0000      -0.6208       3.2836       0.5557      -1.3817      -0.8076      -1.1531       0.7569      -1.5861       1.7971      -2.1213
      1.0000      -0.6907      -0.5433       0.1449      -0.9098       0.4265       1.7470      -1.0400       0.2237      -0.6448      -1.2362
      1.0000       0.3391      -0.9136      -1.6932       2.4120       1.1333       2.2367      -0.8309       0.7024      -1.1934       1.3698
      1.0000       2.5606       2.1996       0.7256      -0.0165      -0.3225      -0.5630       1.6874      -0.5190       1.3755      -0.0166
      1.0000       2.2072      -0.0611      -0.0347       0.7333      -0.2913      -1.9347       0.0803       0.0797      -0.0624       0.5775
      1.0000       3.2090      12.3147       3.3397      -1.4204      -1.2118      -0.9924       2.3723      -2.0105       3.8070      -2.2010
      1.0000       1.0601       2.0653      -0.6988       4.4627       1.4389       0.2598       0.0436       1.6491       1.3164       1.9787
      1.0000       1.6706       4.1986       2.2281      -2.3463       0.5626       0.1700       0.6948      -0.1736       2.0965      -4.4158
      1.0000       0.6161       2.8131       1.7384       1.4048      -2.0188      -1.0726       0.8226       0.6708       1.6248       0.9488
      1.0000       1.8221       4.8831       1.4824      -1.1780       0.9005       1.0863       0.9012       0.4993       2.2965      -1.7195
      1.0000      -2.9388      -1.6320      -0.8372      -1.8329      -2.1651      -0.7369      -1.0291      -1.2035      -2.4887      -3.1151
      1.0000      -1.5117      -0.8442      -1.6350       3.5127       0.9972      -0.7971      -1.2212       0.9106      -1.0842       1.7254
      1.0000      -0.9284       0.4560       1.3962       0.0367      -1.7020      -1.1768       0.5162      -1.1236       0.3962       0.0362
      1.0000      -1.5013      -1.5751      -1.4859      -1.4964      -2.4499      -0.8455      -1.1298      -1.5686      -2.3755      -2.3604
      1.0000      -2.5332       0.1847      -0.4322      12.3418       2.0066       0.9225      -0.7738       2.2134       0.1736       3.2820
      1.0000      -2.2326      -0.4462      -0.7102       4.0703       0.7154       1.5645      -1.2141       1.5321      -0.5152       1.8788
      1.0000      -0.3065       1.3066       1.6321      -0.2591      -1.9112       0.5863      -0.0690      -0.8227       0.9421      -0.2863
      1.0000       1.3302       4.4441       2.2167      -0.4191      -2.6878      -0.4177       0.9344      -2.2965       2.1703      -0.4899
      1.0000       0.3613       0.5471      -1.6377       0.4129       0.7441      -0.0217      -0.5290       0.9977       0.4643       0.3563
      1.0000      -0.9153       1.2301      -0.3048      -0.0205      -0.0502      -0.2871       0.2868       0.9481       0.8996      -0.0207
      1.0000      -1.4080       0.3700       0.2413      -2.1247       0.0977       0.5273       0.7753      -0.4174       0.3292      -3.8324
      1.0000      -0.8451      -1.0098      -1.0868       0.8812      -0.4224       1.5581      -1.6909       0.0858      -1.3496       0.6683
      1.0000      -1.6455      -0.3271       1.9640      -2.1665      -1.0432      -1.5079       0.4625      -1.1679      -0.3645      -3.9401
      1.0000      -0.8852      -0.5182       0.4370       0.2911       1.7853       1.7423       0.1611       1.0084      -0.6106       0.2613
      1.0000       2.1182       3.7707       2.1220      -1.0315       0.7070       1.4287       1.3779      -0.3917       1.9616      -1.4491
      1.0000      -0.3934      -0.7732       1.0433       0.8942       0.4401      -0.6651      -0.3960       0.6816      -0.9755       0.6761
      1.0000       2.8212       2.5585      -0.0404       2.3788      -0.6292       0.1511       0.5045      -0.2254       1.5251       1.3577
      1.0000      -0.5067      -1.8737      -0.1513      -0.6359       0.9614      -0.9716      -0.6978       0.0522      -2.9893      -0.7972
      1.0000       0.3175       0.4372      -0.3579      -0.7737       0.1857      -0.5156       0.2257      -0.0755       0.3818      -1.0111
      1.0000      -3.5713      -1.8102      -2.4297      -0.5661      -0.3090      -2.5222      -2.1811      -1.5558      -2.8547      -0.6944
      1.0000       0.0719       1.2109       1.1897       0.6276       0.9407       0.0238       0.0498       0.7257       0.8888       0.5086
      1.0000       0.5695       1.5632      -0.2932       0.0120      -0.6802      -1.2421       0.7187      -0.1844       1.0774       0.0119
      1.0000      -0.9737      -0.9821      -3.6491      -0.5676      -0.4369      -0.3973      -1.1640       0.4192      -1.3040      -0.6966
      1.0000       1.2627       1.7591       0.9393       1.7615       3.6241       2.1235       1.1093       0.9514       1.1744       1.1122
      1.0000      -0.4568      -0.0664      -0.5713       0.0703       1.9404       0.8693      -0.0547       0.7516      -0.0680       0.0684
      1.0000       0.6761      -0.9997      -0.9740      -0.3801       0.4866       0.9682      -1.3472       0.1384      -1.3329      -0.4384
      1.0000      -1.7061       0.2028      -0.4498      -1.0100      -0.6053      -1.0784      -0.6376      -0.9470       0.1896      -1.4107
