 49  10   2  26  19  14  39 999 999   0   3   3   4   3   3   3   2   2   1   3   2   2   2   6   6   7   7   6   1
 50   8   6  25  17  10  32   3   1   1   4   2   3   3   2   3   1   2   1   2   2   1   1   6   6   6   6   4   0
 51  13   6  16  21  17  38   3   1   0   4   3   3   4   4   3   4   4   2   2   2   2   1   6   6   6   7   6   1
 52   8   1  30  28   7  17   2   0   0   4   6   5   4   4   5   1   1   1   1   1   1   1   3   6   2   4   1   0
 53  17   7  20  31  28  31   3   1   0   5   5   5   5   6   5   4   4   4   4   4   4   4   6   5   5   6   4   1
 54  20   4  25  17  19  11   2   0   0   3   3   2   3   3   3   4   2   3   3   3   2   2   4   1   2   2   1   0
 55   8   6  13  24   8 999   3   1   1   4   6   4   4   4   2   1   1   2   1   1   1   1   6   6   6   6 999   1
 56   7   1  15 999   7  31   2   0   0   2   3 999   2   3   3   1   1   1   1   1   1   1   5   6   6   5   4   1
 57 999   3  19  20  13  34   2   0   0   1   4   3   5   3   4   2   4   2   2   1   1   1   6   7   6   7   4   0
 58  21   7  24  21  11  13   1   0   0   2   4   4   5   4   2   1   2   1   3   2   1   1   4   1   2   2   1   0
 59  14   7  13  22  10  40   3   1   0   4   5   4   4   2   3   2   2   1   1   1   1   2   7   7   7   7   5   1
 60   7   1  26  17  14  26   1   0   0   2   3   4   1   3   4   2   3   3   2   2   1   1   4   5   5   5   1   1
 61  12   4  23  18   9 999   2   0   0   3   3   3   3   2   4   1   1   1   2   2   1   1   7 999   7   7   6   1
 62   7   1  28  25   8  29   3   1   0   4   5   5   4   3   4   1   2   1   1   1   1   1   6   5   5   3   4   1
 63   8   4  28  14 999  28   2   0   0   4   2   2   3   2   1   2   2   2   1 999   1   1   6   6   6   5   1   0
 64   9   1  24  24 999  25 999 999   0   4   5   4   3   4   4 999   2   1   1   1   1   1   3   5   6   6   1   0
 65  19   7  30  18  11  18   2   0   1   2   4   4   3   2   3   3   2   1   1   2   1   1   3   2   4   5   1   0
 66  11   2  21  18   8  38   2   0   0   2   3   4   3   4   2   1   2   1   1   1   1   1   6   7   7   7   5   1
 67 999   7  16  23  16  35   3   1   1   4   3   3   3   5   5   2   3   3   2   2   2   2   6   4   6   7   5   1
 68  12   4  23  18  12  19   2   0   1   2   5   3   3   3   2   1   1   2   3   2   2   1   6   2   3   4   1   0
 69   7   3  30  26   8  19   3   1   1   5   3   6   4   3   5   1   1   2   1   1   1   1   5   3   2   4   1   0
 70   9   1  13  14  18  33   2   0   1   1   2   2   4   4   1   3   4   3   2   2   2   2   5   6   6   5   5   1
 71  11   4  17  25  24  41   2   0   0   4   4   5   5   3   4   4   2   4   3   3   4   4   7   7   7   7   6   1
 72  10   2  27  14   7  32   1   0   1   2   2   3   1   4   2   1   1   1   1   1   1   1   5   6   6   5   4   1
 73  20   7  27 999  13  33   2   0   1   4   3   3   3 999   4   2   3   1   2   3   1   1   6   6   6   6   2   1
 74   8   3  17  22  16  27   3   1   1   3   5   3   4   4   3   2   3   1   3   2   3   2   6   6   6   5   1   0
 75   8   4  18  34  25  29   2   0   0   6   6   6   6   5   5   3   4   3   4   4   4   3   5   6   5   6   1   1
 76   8   2  29  13 999  22   1   0   1   1   4   1   2   3   2   2   2   2   2   4   2 999   4   5   4   5   1   0
 77   8   1  19  13   7  15   2   0   1   1   1   2   3   3   3   1   1   1   1   1   1   1   4   2   1   2   1   1
 78  13   4  22  19 999  35   3   1   0   3   2   4   3   3   4   2 999   2   2 999 999   2   6   6   7   7   3   1
 79   9   5  16  22  12  40   2   0   0   5   4   3   3   3   4   1   2   2   2   2   2   1   7   6   7   7   6   1
 80  11   5  24  21  24  29   3   1   1   4   4   3   5   3   2   2   4   4   4   4   3   3   5   4   6   5   6   0
 81  23   6  15  27  27  36   2   0   0   6   4   4   5   4   4   4   4   4   4   4   4   3   7   6   6   6   5   1
 82   7   2  24  19  16  29 999 999   1   3   3   3   4   3   3   3   2   3   2   2   2   2   5   5   6   5   4   0
 83  17   6   8  27  11 999   2   0   0   5   3   4   5   5   5   2   1   1   3   2   1   1 999   7   6   6   1   1
 84  10   4  26 999   8   6   1   0   1   3 999   3   4   2   3   1   2   1   1   1   1   1   1   1   1   1   1   0
 85  13   6  18  20  27 999   3   1   1   3   4   3   4   3   3   4   4   4   4   4   4   3   6   5   6   5 999   1
 86   9   4  20  16  11  36   1   0   0   3   2   4   3   1   3   2   1   2   2   2   1   1   6   6   6   7   5   1
 87 999   3  27  21 999  25   2   0   0   4   3   4   3   4   3   2   2   2   3   1 999   1   5   6   2   5   3   0
 88  16   4  12 999 999  35   2   0   0 999 999 999 999 999 999 999   3   2   3   3   2   1   6   6   6   6   4   1
 89   8   3  15  22   9  30   2   0   0   3   4   4   3   4   4   2   2   1   1   1   1   1   6   6   4   4   5   1
 90   9   1  22  20   8  22   1   0   1   3   3   4   2   4   4   1   2   1   1   1   1   1   4   4   5   4   1   0
 91  21   6  22  34  28  23   2   0   0   4   6   6   6   6   6   4   4   4   4   4   4   4   5   6   3   5   1   0
 92  14   6  24  21  27  23   2   0   0   4   3   3   4   4   3   3   4   4   4   4   4   4   3   4   5   4   4   0
 93  13   7  18  20  15  10   1   0   0   5   3   4   2   3   3   2   2   2   3   2   2   2   1   1   3   2   1   0
 94   9   4  21  32 999  27   3   1   0   6   6   6   6   5   3   3 999   1   2   3   2 999   4   6   5   6   3   0
 95  23   7  18  23  24  35   3   1   1   1   5   3   5   4   5   3   4   4   4   3   4   2   6   6   6   5   6   1
 96  12   4  18  26  25  35   1   0   1   4   4   4   5   5   4   4   4   3   4   4   4   2   5   6   7   6   5   1
 97  20   6  23  18  22  28   3   1   1   3   3   3   3   3   3   3   3   3   4   3   2   4   6   6   4   6   2   0
 98  11   6  28 999   9  22   3   1   0 999   3   3   3   4   4   2   2   1   1   1   1   1   5   3   2   5   1   1
 99  20   5  22  19  11  21   2   0   0   4   3   3   4   2   3   1   1   2   2   2   2   1   3   4   4   4   1   1
100   8   4  21  20  17  38   2   0   0   1   5   2   3   5   4   3   2   3   4   2   2   1   6   5   7   7   6   1
101  12   6  16  26  19  22   2   0   0   5   3   4   4   4   6   2   4   3   2   2   3   3   4   5   2   4   1   1
102 999   4  17  32 999  31   3   1   0   5   6   6   5   5   5   3   2   4 999   2   3   1   6   6   6   6   2   1
103   7   1  25  17   7  10 999 999   1   3   2   2   4   2   4   1   1   1   1   1   1   1   2   2   3   1   1   0
104   9   4  27  24  15  27   2   0   0   5   4   3   5   4   3   3   1   2   1   3   3   2   5   6   5   3   2   1
105   8   4  22  26  27  22   2   0   0   4   5   3   6   4   4   4   4   4   4   3   4   4   3   4   4   4   1   1
106  12   3  19  27  14  22   1   0   0   5   4   4   4   4   6   2   3   1   2   3   1   2   5   2   3   5   1   1
107 999   4  17  30  17  19   2   0   0   5   5   6   5   4   5   2   3   3   2   2   4   1   3   3   4   5   1   0
108  20   7  16  23  26  34   2   0   1   4   4   5   3   4   3   3   4   4   3   4   4   4   6   6   5   6   5   1
109 999   2  25  14  14  22   2   0   0   1   3   5   2   1   2   2   2   1   2   3   2   2   4   4   4   5   1   0
110  14   4  22  27  13  37   3   1   1   3   5   5   5   4   5   3   2   2   2   2   1   1   6   7   7   6   6   1
111   7   4  13  30  22  28   3   1   0   5   5   5   6   5   4   3   4   4   3   3   3   2   6   6   3   5   2   1
112   8   1  13  23  10  31   3   1   0   3   4   4   4   4   4   1   3   1   2   1   1   1   6   6   6   6   1   1
113   7   5  28  19   8  21   2   0   0   3   4   3   3   3   3   1   2   1   1   1   1   1   4   5   5   1   1   1
114  16   4  14  16  17  32   3   1   1   3   2   2   4   3   2   3   3   2   2   2   2   3   6   6   6   6   4   0
115  10   4  23  26  15  28   2   0   0   4   5   6   4   3   4   2   3   2   3   2   2   1   4   6   6   5   3   0
116   9   4  29  24  15  31   3   1   0   3   4   4   4   4   5   3   2   3   3   2   1   1   5   6   6   5   5   0
117  10   6  10  19  28  30   3   1   1   4   3   4   2   4   2   4   4   4   4   4   4   4   6   6   6   6   1   1
118  20   7  21  16 999  31   3   1   0   1   3   2   4   1   5   2   2   4   3   3 999   3   6   6   5   6   2   1
119   9   6  17  30  24  33   1   0   1   5   4   6   4   6   5   2   4   4   4   4   3   3   6   6   6   7   1   1
120  13   5  25  22  13  27   2   0   1   4   3   5   3   2   5   3   2   2   2   2   1   1   4   5   5   6   1   1
121  14   5   9  21  22  35   3   1   1   3   4   3   3   4   4   3   4   4   3   3   2   3   5   6   7   6   5   1
122  11   5  27  23  13  29   3   1   1   4   4   2   5   3   5   2   3   2   2   2   1   1   5   4   5   6   3   1
123  18   5  14  18  26 999   3   1   1   2   2   3   4   3   4   4   2   4   4   4   4   4   6   7 999   7   7   1
124  11   5  24  15  15  23   1   0   1   2   3   3   1   4   2   2   2   3   2   3   2   1   3   5   4   4   1   1
125   8   3  21  22   8  20   1   0   0   5   2   4   5   3   3   1   2   1   1   1   1   1   3   4   4   6   1   0
126  19   7  17  24 999  32   1   0   0   6   4   3   3   3   5   4   4 999   4   3 999   3   6   6   6   5   4   1
127  23   7  21  24  20 999   2   0   0   6   5   3   2   5   3   4   3   2   3   3   3   2   6   6   6 999   5   0
128  10   4  17  24  14  38   3   1   0   3   5   5   4   4   3   2   3   1   2   3   1   2   7   6   7   7   6   1
129   7   3  26  17  10  15   1   0   0   3   3   3   2   2   4   1   3   1   2   1   1   1   4   5   2   1   1   0
130  10   4  22  18  13  34   2   0   0   3   4   3   2   2   4   2   4   1   2   2   1   1   6   6   5   6   6   1
131  10   5  23  26  13 999   3   1   0   4   6   1   5   4   6   3   2   1   2   1   2   2   5   6   5 999   1   1
132   7   3  23 999   8  14   2   0   0   5 999   3   3   3   3   1   2   1   1   1   1   1   3   2   2   4   1   0
133 999   6  20  28  20  37 999 999   0   4   4   5   5   5   5   3   2   2   3   4   3   3   6   6   7   6   6   1
134   9   4  19  28  20  31   3   1   1   6   3   5   6   4   4   3   3   3   3   2   3   3   5   6   6   6   1   1
135  14   6  29  26  20  33   3   1   1   6   4   5   4   4   3   3   4   2   3   3   3   2   7   6   7   7   1   1
136 999   5  29  20  15   7   2   0   1   3   3   3   4   3   4   2   4   1   3   2   2   1   1   2   1   1   1   0
137  11   5  19  24  13  15   2   0   0   5   3   5   5   3   3   2   3   1   1   2   1   3   3   4   2   3   1   0
138  20   6  13  16  17  25   1   0   0   3   2   3   1   3   4   2   3   2   3   3   2   2   4   6   4   4   3   0
139  12   3  22 999  16  24   2   0   0   4   3   4   4 999   4   3   4   2   3   2   1   1   4   4   5   4   1   1
140  12   2  18  30 999  41 999 999   0   6   5   5   5   5   4   2   1   1 999   1 999 999   7   6   7   7   7   1
141  15   5  25  25  26  16   2   0   1   4   4   4   5   3   5   4   4   4   4   3   3   4   3   2   3   3   1   0
142   8   4  22  20   8  39   3   1   1   1   3   3   3   5   5   1   1   1   1   2   1   1   6   7   7   6   7   1
143   7   3  23  18   9  31   3   1   0   4   2   3   2   3   4   1   3   1   1   1   1   1   6   5   6   6   1   1
144   7   1  21  17   7  12   2   0   0   3   3   1   3   4   3   1   1   1   1   1   1   1   1   2   1   3   1   0
145   7   2  22 999   7  13   2   0   1   3   3 999   4   4   3   1   1   1   1   1   1   1   3   2   3   1   1   0
146   7   1  20  22   9  21   3   1   1   4   3   4   3   3   5   1   3   1   1   1   1   1   5   2   3   4   1   1
147  11   4  23  17  14  36   2   0   1   3   3   3   3   3   2   2   4   2   1   2   2   1   7   6   7   6   4   1
148  23   7  16  29  27  38   2   0   1   4   5   6   5   3   6   4   4   4   4   3   4   4   7   6   7   7   5   1
149  11   3  20  24  16 999   3   1   0   5   5   3   4   5   2   3   3   2   2   2   2   2   6   7   7   7 999   1
150   7   1  29 999   8  19   1   0   0 999 999 999 999 999 999   1   2   1   1   1   1   1   3   2   2   4   3   1
151  22   6  20  24  27  35   2   0   0   2   4   6   3   4   5   4   4   3   4   4   4   4   6   6   5   7   4   1
152  10   3  17  21   8  26   2   0   1   3   5   4   2   3   4   1   2   1   1   1   1   1   6   4   4   6   1   1
153  11   5  22  14  15  33   2   0   0   1   3   2   3   2   3   3   3   2   2   2   2   1   5   6   6   5   4   1
154 999   1  29  20   8  28   2   0   0   3   4   4   4   2   3   1   2   1   1   1   1   1   4   5   4   5   4   1
155   9   3  19  18  15  28   2   0   0   2   5   2   5   2   2   1   2   2   3   2   2   3   5   6   6   4   1   1
156  22   7  17  21 999  17 999 999   0   4   4   4   3   3   3   3 999 999   2   2   3   1   3   4   2   4   2   0
157   7   4  21  24  14  18   2   0   0   5   3   3   4   4   5   1   3   2   2   2   2   2   3   4   2   3   1   1
158   9   1  23  27  10  35   3   1   1   4   4   6   5   4   4   1   2   1   2   2   1   1   7   7   7   6   2   1
159  15   4  11  29  25  33   3   1   1   5   6   4   5   5   4   4   4   3   4   3   4   3   5   6   6   6   5   1
160   9   4  14  18   7 999   2   0   0   2   4   2   3   4   3   1   1   1   1   1   1   1   3   4   3   2   1 999
161   8   1  20  13 999  29   2   0   1   1   3   1   2   3   3   1   2   1   1   2   1 999   6   5   5   5   4   0
162  13   6  28  19  15  11   2   0   1   2   4   2   2   5   4   2   4   2   3   2   1   1   2   2   1   2   1   0
163 999   5  30  18   8  23   1   0   0   5   2   3   2   3   3   1   1   1   2   1   1   1   4   2   4   5   1   1
164   9   5  17  30  27  35   3   1   1   5   5   4   6   6   4   4   4   4   4   3   4   4   5   7   6   6   4   1
165  15   7  12  26  15  32   1   0   0   5   4   4   5   5   3   1   3   2   3   2   3   1   4   7   6   6   3   1
166   7   1  25  21   7  27   1   0   0   4   4   3   2   4   4   1   1   1   1   1   1   1   4   5   4   6   5   0
167  15   4  21 999  22 999   2   0   1   3 999   3   3   4   3   2   4   4   3   3   4   2   4   6   5 999   1   0
168   9   2  21  19   8  15   1   0   0   6   3   2   4   2   2   1   2   1   1   1   1   1   3   2   2   4   1   0
169   7   2  29  16   7 999   1   0   0   2   2   3   3   2   4   1   1   1   1   1   1   1   2 999   2   1   1   0
170   7   5  16  24  17  26   2   0   0   2   4   4   5   5   4   2   3   3   2   2   2   3   3   4   6   6   1   1
171  10   4  16  17  12  29   2   0   0   1   3   3   4   2   4   2   2   2   1   2   2   1   4   6   5   4   4   1
172   8   4  24 999   9   7   1   0   0   3 999   5   4   3   2   1   2   1   2   1   1   1   1   1   1   2   1   0
173  15   5  11  34  24  35   3   1   1   5   6   6   6   6   5   3   4   3   3   4   4   3   6   6   6   6   6   1
174  19   6  12  26  22  25   2   0   0   3   5   6   2   5   5   2   4   4   4   3   2   3   5   4   6   5   1   0
175  10   2  25  16   8  15   1   0   0   2   2   3   3   3   3   1   2   1   1   1   1   1   5   2   4   2   1   0
176   7   3  12  21  19  28   2   0   1   3   2   3   5   3   5   2   2   3   4   3   2   3   5   4   5   6   2   1
177  10   4  24  13  12  30   2   0   0   2   2   3   3   1   2   1   2   1   3   3   1   1   7   4   6   5   4   0
178  12   5  17  26  16  30   1   0   1   5   3   3   6   4   5   2   3   4   2   2   2   1   4   4   5   6   6   1
179  19   7   9  31  28  41   3   1   0   6   4   5   4   6   6   4   4   4   4   4   4   4   7   7   7   7   6   1
180 999   3  16  25  12  31   2   0   1   5   4   5   3   2   6   2   2   2   1   2   1   2   6   6   5   6   2   1
181  18   6  20 999  21  29 999 999   1   4   4   5 999   3   4   3   2   4   4   3   3   2   5   6   5   6   1   1
182   9   4  13  16   7 999   1   0   0   1   3   3   3   3   3   1   1   1   1   1   1   1 999 999   4   1   2   0
183   7   2  23  26 999  17   2   0   1   3   6   4   4   3   6 999   2   1   2 999 999   1   2   3   4   2   1   1
184  10   1  25  19   9  21   2   0   0   3   5   3   3   2   3   1   2   1   1   1   2   1   3   6   3   3   1   1
185   9   2  30  21  27  29   3   1   1   4   4   3   3   5   2   4   4   4   4   3   4   4   6   6   6   5   1   1
186   7   2  20  19  13  23   1   0   1   5   3   2   3   3   3   1   3   1   2   3   1   2   4   4   5   5   1   0
187  10   1  30  15   8  13 999 999   0   4   2   2   2   2   3   2   1   1   1   1   1   1   2   2   1   2   1   1
188  14   4  20 999  19  32   2   0   0   4   4   2   2   3 999   3   2   2   4   3   3   2   5   6   6   6   5   0
189   9   1  27  16 999  21   2   0   0   3   5   2   3   2   1   1   1   2 999   1 999   1   4   4   3   5   4   0
190 999   5  21  20   9  24   1   0   0   4   2   3   3   4   4   1   3   1   1   1   1   1   5   6   5   2   1   1
191   7   4  30  14   7  11 999 999   1   3   1   2   3   2   3   1   1   1   1   1   1   1   3   1   3   1   1   0
192   8   1  28  18   9  29 999 999   0   4   4   2   3   3   2   1   2   1   2   1   1   1   5   6   5   6   1   1
193  12   6  17  19  13  22   3   1   1   3   3   4   3   3   3   1   1   2   3   3   2   1   5   4   5   5   1   0
194   8   3  25  23  12  32   3   1   1   3   3   5   4   3   5   1   2   2   3   1   2   1   5   6   6   6   4   1
195  13   6  15  20  25  28   3   1   1   4   3   3   3   5   2   2   3   4   4   4   4   4   6   6   2   6   3   1
196   7   4  17  27  14  31 999 999   1   4   4   5   4   5   5   2   3   2   4   1   1   1   6   6   6   6   1   1
197  13   4  28  31 999  29   3   1   1   6   5   6   4   5   5   3   4   4   4   4 999   4   6   6   6   5   1   1
198  11   6  22  25  10  36   2   0   1   3   4   4   5   5   4   3   2   1   1   1   1   1   6   6   7   6   6   1
199   7   3  18  20  12  32   2   0   0   4   3   3   4   3   3   2   1   3   2   2   1   1   5   6   6   6   3   1
200  16   4  20  22  22  35   2   0   0   4   3   5   3   4   3   4   3   4   2   4   3   2   7   5   5   6   6   1
201   8   2  26  17  10  17   1   0   0   2   1   4   3   3   4   1   2   1   2   1   1   2   5   2   3   4   1   0
202  12   3  16  28  21  35   2   0   1   5   4   6   4   4   5   2   3   3   4   3   2   4   7   6   6   6   3   1
203   8   1  19  21  10 999   3   1   0   4   5   3   3   3   3   1   3   1   1   2   1   1   6   6 999   7   5   1
204  11   3  24  16   8  16   2   0   0   3   2   1   4   4   2   1   1   1   2   1   1   1   3   4   3   4   1   0
205  10   3  24 999  21  32   2   0   0 999 999 999 999 999 999   3   4   2   4   2   3   3   5   6   6   5   4   1
206   7   1  27  14   8  16   2   0   1   2   3   2   2   4   1   1   2   1   1   1   1   1   2   4   3   4   1   0
207   7   3  29 999  10 999   1   0   0   2   4   4   1 999   3   3   1   1   2   1   1   1   4 999   4   5   1   0
208 999   5  14  24   9  40   3   1   1   4   3   4   4   4   5   1   2   1   2   1   1   1   7   7   7   7   6   1
209  17   7  22  23  19  22   3   1   0   4   5   3   3   4   4   1   4   3   4   3   3   1   3   4   3   2   5   1
210  14   4  14  24 999  33   3   1   0   4   4   4   3   4   5 999   2   1   3   2   2   1   6   5   5   6   5   1
211 999   6  10  27  22 999   2   0   1   4   4   5   4   5   5   3   3   3   4   3   3   3   6 999   5   6   1   1
212  11   1   9  18   7  41   3   1   1   4   2   2   3   4   3   1   1   1   1   1   1   1   7   7   7   7   6   1
213  14   3  19  28  24  40   3   1   0   6   4   3   6   5   4   2   4   3   4   4   4   3   7   7   7   6   6   1
214  23   6  20 999 999  38 999 999   0 999 999 999 999 999 999   4   4 999   4   4 999 999   6   6   7   6   6   1
215  11   4  26  22  10  33   3   1   1   3   3   4   5   4   3   2   3   1   1   1   1   1   6   6   5   5   4   1
216   7   1  30  18   7   9   2   0   0   3   2   3   4   3   3   1   1   1   1   1   1   1   1   1   2   3   1   0
217  12   5  22 999 999  28 999 999   0 999 999 999 999 999 999   3   3   3   4   2   3 999   5   6   4   6   4   0
218  19   6  17  29  19  27   3   1   1   5   5   6   4   4   5   2   4   3   4   2   2   2   5   6   6   6   1   0
219   9   3   7  28  15  39   3   1   0   6   5   4   4   4   5   2   4   2   2   2   2   1   7   7   6   7   5   1
220  10   4  13  20  16  39   3   1   1   3   3   4   3   4   3   4   2   2   3   2   1   2   6   7   7   7   6   1
221   7   3  17  20 999  39   1   0   0   3   5   3   4   2   3 999   2   1   1   1   1   1   7   7   6   7   6   1
222   9   1  18  26   7  36   2   0   1   5   4   4   6   3   4   1   1   1   1   1   1   1   5   7   6   6   5   1
223  24   5  18  27  22  28   2   0   1   6   5   4   4   4   4   3   4   3   3   4   3   2   6   5   6   4   1   1
224   7   2  21  17  10  27   2   0   0   3   2   2   3   3   4   2   1   1   2   2   1   1   4   6   6   4   1   1
225   9   1  19  21   8  32   3   1   0   3   5   4   3   4   2   1   1   1   2   1   1   1   6   6   6   5   4   1
226   7   4  21  22  12  39   3   1   0   4   4   3   3   4   4   2   2   1   2   2   2   1   7   7   7   7   5   1
227   8   5  25  21  14  38   3   1   1   3   2   4   3   4   5   2   2   2   3   2   2   1   7   6   6   6   6   1
228   9   4  23  24 999  33   3   1   0   2   5   4   5   3   5   2   3 999   3   2   2   1   6   6   6   6   3   1
229   9   3  19  24 999  36   2   0   0   5   3   4   6   3   3   2   4   2   3 999   4   3   6   6   6   7   4   1
230  23   6  21  28 999  39   3   1   0   4   6   5   4   4   5   4 999   4   4   4   4 999   6   7   7   7   6   1
231  10   4  27  21  20  15   1   0   1   4   3   3   4   4   3   3   4   3   2   3   3   2   4   3   1   3   1   0
232   7   3  27 999  12  13   1   0   0 999 999 999 999 999 999   3   2   1   1   2   2   1   2   2   2   2   1   0
233  14   5  16  26  19  25 999 999   0   4   4   4   5   4   5   2   4   3   2   4   3   1   5   5   4   4   1   1
234  10   5  17  19  18  41   2   0   0   4   3   3   3   2   4   4   3   1   3   3   3   1   7   7   7   7   6   1
235  16   6  14  19  14  28   2   0   0   4   2   4   2   3   4   2   2   3   2   2   2   1   5   6   4   5   4   0
236  24   5  14  25 999  33   3   1   1   4   4   4   5   4   4   4 999   3 999   3   3   3   5   6   6   5   4   1
237   9   2  19  23 999  21   2   0   0   2   3   4   5   5   4 999   2   1   1   1   1   1   5   5   5   4   1   0
238   9   3  22  31   8  30   3   1   0   6   5   6   5   3   6   1   1   1   2   1   1   1   6   6   6   6   2   0
239  24   7  13  27  25  38   2   0   0   5   4   4   5   4   5   4   4   4   4   3   3   3   6   6   7   6   7   1
