    0.271000     2.309138     1.619361     1.927108     2.850520     3.453287     4.713830
    1.746880     2.440720     2.563446     2.833746     3.456387     1.846184     3.484563
    1.583276     1.033932     0.965562     2.874784     2.557465     3.296936     4.680732
    1.479852    -0.044992     0.619817     1.764567    -1.609859     0.721199     0.913636
    0.876638    -0.175020     0.356562     0.236176     1.613396     1.395884     3.305053
    0.502694     0.942723     0.240359     2.257239     2.151062     3.070457     3.087332
    1.896007     1.989486     1.719520     2.983941     1.778910     1.251141     2.655119
    1.349159     0.528116     1.268177     1.285625     2.363827     3.088015     3.345601
    1.653152     3.521144     3.391423     2.576829     3.277239     2.942390     3.779835
    2.312422     2.213015     2.624270     1.976729     0.178570     1.169018     1.155591
    0.274138     1.210638     2.067327    -0.304422    -0.117619     1.384496     0.086638
   -0.130539     0.069073     0.073496     0.250737     0.005131     0.370552     0.909992
   -0.196511    -1.548333     0.315295     1.073822     1.785681     1.707038     1.159311
    0.952271     0.746873     0.787626     1.113986     1.063083     2.030701     2.332076
    1.529407     1.588515     2.057507     3.748870     2.093446     1.964822     0.749748
    1.645932     0.560366     1.749690     1.300213     1.382383     2.456047     3.285385
    2.770981     2.196874     2.879703     2.671123     2.978975     4.454565     2.590778
   -0.366294     1.211729     1.004419    -0.411193     0.180116     1.202785     1.943131
    0.416871    -0.847671     0.467064     2.166857     2.556087     1.785085     2.309122
    0.942094     2.032808     2.356612     3.407158     4.013847     4.368343     3.702906
    3.752599     1.925076     2.334053     2.296464     2.460930     2.763772     2.307488
    0.627177    -0.287933     2.130848     1.169207     2.280036     2.167653     1.912866
    4.128635     4.090097     3.287889     2.547912     2.561751     3.180172     3.406212
    0.291625     0.289632     0.784568     2.535862     2.302464     3.427460     2.568568
    3.080339     3.104572     2.777817     1.006706     1.958246     2.533254     2.579505
    1.289027     1.198720     0.831068     0.133995    -1.260595    -1.572206    -1.073279
    2.116119     1.526029     2.722495     2.061592     1.239191     2.759615     3.266769
    3.837015     2.830847     4.013601     3.875366     5.081959     4.840217     5.180690
   -0.338392     1.057497     2.813693     1.180352     1.030778     0.903077    -0.980485
    2.743250     2.131183     0.354210     0.631253     0.710856     1.016422     1.666474
    2.060553     1.955233     3.038348     3.489165     4.529411     4.880936     6.564697
    0.305544     0.350041     2.332462     2.609822     2.988566     2.682954     3.325227
    1.115302     1.727202     1.107438     2.167299     3.134998     3.342616     2.613541
    0.972889     2.101771     2.107626     1.550264     2.229739     4.304082     6.483981
    0.906300     2.893671     2.653490     1.163281     1.683140     1.705016     1.521933
    4.204915     3.545265     2.771400     2.843405     2.613647     2.285326     3.969691
    2.649089     3.042462     1.543842     3.434685     3.700651     2.882380     4.208449
    3.439242     4.013537     3.565904     2.205867     3.827732     4.835532     2.442843
    0.587389     1.727238     3.077926     2.741820     1.351286     1.221546     0.700509
   -0.764821     0.610120     1.113442     2.720047     2.515941     3.337190     3.196783
    1.924598     2.173719     0.581203     1.520682     2.227782     1.960485     1.450919
    0.673778     0.364473     0.654253     1.575717     1.117270     2.710301     1.481300
    3.746223     3.853179     4.041700     2.678310     3.943948     5.245574     4.569733
    1.024633    -0.861158     1.104550     0.758041     2.157030     1.251133     1.761293
    1.624566     2.413721     3.020055     3.146021     3.710758     3.307828     3.868980
    2.859195     2.995938     2.887771     3.612796     6.083435     6.130978     5.417830
   -0.218908     1.328461     1.481654     0.712605     1.154727     1.055360     0.698726
    1.711176     2.362469     1.757156     0.964292     1.269104     0.946997     0.971332
    1.083849     0.973591    -0.481407     0.429798     1.405147     2.112581     0.834930
   -0.093292     1.723131     2.879060     3.453016     4.222260     3.442058     3.190958
    1.244324     0.937502     1.240583     2.489964     2.484272     4.129733     6.371207
    0.082998    -1.387716     0.674053     1.781616     2.598773     2.254908     3.398536
    2.562476     2.170993     1.926461     1.901906     3.691055     2.525414     2.472103
    2.718022     1.744139     2.712075     1.876783     4.136330     3.586872     4.091005
    2.249462     3.036299     3.450326     2.323873     2.224027     3.381648     4.062282
    3.517989     4.320451     4.917974     3.367567     2.617236     2.584300     1.985269
   -1.832339    -0.571965     1.311669     3.080183     1.894538     1.575784     2.030161
    1.630224     0.489194     1.818427     1.853932     0.911370     1.610158     0.562048
    2.806121     1.345334     1.179090     2.078301     2.960636     3.364906     3.607214
    1.140500    -0.039911    -0.492850     1.397096     0.776383     1.148816     0.920468
    2.219496     1.369247     2.082224     2.457721     2.630471     1.809012     4.105737
    2.637523     2.970865     3.360482     4.437232     3.230359     5.980364     4.329183
   -2.034517    -0.790145     2.018743     3.371398     2.564708     5.703181     5.390593
    2.193461     2.123827     1.725964     1.894377     2.282452     3.216387     4.319621
    0.666587     0.933901     2.742101     3.926855     1.190406     1.736423     2.743709
    1.126240     1.189728     1.784130     1.820364     1.043102     1.711891     2.446432
    0.007235    -0.212438     1.701505     0.280232     1.469367     0.138091    -0.712744
    1.821190     3.131870     2.540688     0.761262     1.029591     2.933734     1.757576
    3.061430     4.452987     4.501551     4.697275     4.355079     4.920072     4.312871
    1.550689     2.502506     4.486972     3.388028     4.080861     3.921021     4.611187
    1.474728     2.349303     2.420786     2.014747     2.707275     2.574054     2.910919
    1.704913     0.402666    -0.040695     2.018298     3.536726     3.908466     3.411085
    2.509588     3.436336     2.389497     3.361264     2.225443     3.296337     3.777360
    0.021783    -0.614035     0.496957    -1.404753     0.191920     1.095968     2.567939
    0.913657    -2.581049    -0.511778    -1.000415    -0.803368    -0.075617    -0.299892
    1.330992     1.921867     2.861497     2.971416     2.001320     3.571688     4.485992
    3.223278     4.286327     5.187915     4.889344     3.649447     2.043381     1.488487
    2.507084     4.181615     2.601508     1.880925     2.935341     2.224283     3.437202
   -0.120492     1.534805     3.794956     3.433812     1.516745     2.701720     3.837554
    2.975391     1.553606     2.115570     2.576260     2.508847     3.842885     5.337300
   -0.067038     1.142674     0.518985     0.677842     0.604973     0.889271     1.347855
    4.527748     3.065900     2.908331     2.144390     1.769993     1.573267     1.618383
    1.430482     0.181937     1.014100     0.859149    -0.061965     1.333362     0.975252
    2.658006     2.294238     3.765271     5.298280     3.831619     2.566733     1.507000
    4.042303     2.860763     2.386940     2.847058     4.920842     4.187323     4.881143
    0.058539     1.329491     1.839117    -0.497964     1.378662     2.610208     2.057904
    0.289153     0.236563     0.147739     0.658281     2.363526     1.351704     3.143067
    3.011118     3.462336     3.220708     2.581992     2.003173     2.501103     3.999744
    0.527305     0.543509     0.695297     1.257988     2.950733     1.183025     1.059716
    3.733714     2.673881     4.775676     4.164377     5.268023     5.298454     6.209563
    1.626942     0.833422     1.712411    -0.458963     0.238535     1.068488     1.485437
    2.835464     2.098171     1.637895     1.805965     2.561972     1.250021     3.274624
    3.186199     3.921852     1.691746     1.558263     1.973698     3.362477     3.081488
    3.803362     3.860120     3.011286     3.229502     4.217019     2.290103     0.813483
    1.337453     1.616210     1.006480     0.514965     3.261363     3.965028     3.813684
   -1.859539     0.666074     0.577813     3.164722     1.949253     3.002001     1.871569
    3.542301     1.533691     0.621307     2.405062     2.591133     2.058701     2.515892
    2.332209     2.859082     3.319194     3.870539     2.147422     1.158507     1.766860
    0.756257     1.179728     2.247110     2.288832     2.228095     2.851038     2.104478
    4.665981     3.670926     1.882796     2.760317     2.192566     3.203776     2.283260
    2.033648     1.577649     1.784314     1.255942     1.761485     1.494722     2.857407
    1.308637     2.464753     2.854485     2.353234     2.129789     2.110908     2.768373
    2.858463     4.086935     3.584253     3.193524     2.481650     1.115674     1.458428
   -0.648637    -0.897461    -1.944864    -0.444020    -0.695986    -0.560021    -0.320362
    1.061800     0.811051     2.187773     1.829989     1.788966     2.184058     2.485578
    0.019597     0.988600     1.448204     1.519952     1.203017     1.504132     1.830343
    1.639192     0.641129     0.537397     2.612880     2.013038     2.617241     2.094031
    1.202057     2.211018     0.975659     1.251722     1.724298     2.306872     2.359686
    2.160154     1.287831     0.236733     0.026794     0.657728     0.005706     0.112653
    2.225754     2.376227     2.446519     2.351012     2.448010     1.808966     1.846417
    0.461379     0.250435     2.586444     2.453685     2.603810     1.867485     0.641650
    1.393327     2.895835     4.237762     4.817313     3.146524     2.836596     3.126233
    0.394529     1.712891     3.093699     3.054163     3.335129     3.294402     4.025275
    2.018175     1.515056     0.803261    -0.847513     1.268070     1.820840    -0.170907
    3.397644     2.379773     2.892784     2.040056     1.240059     3.147875     4.711420
    2.708331     2.634205     1.808631     1.421638     1.721735     1.587016     0.183820
    2.828444     2.591773     4.367660     3.761085     2.081321     2.389227     3.692811
    3.929241     3.893627     5.742539     3.922688     3.209354     4.026972     4.596660
    1.610233     2.391701     1.329028     2.722769     1.447604     1.087730     0.184972
    2.868416     3.508132     3.392692     3.422890     4.409892     3.747201     2.199489
    1.575602     1.793695     2.471957     3.783418     3.724227     3.314816     2.204681
    1.368212     1.586941     3.769415     1.532865     2.077414     2.099539     2.573299
    1.231036     1.122432     0.205291     1.337307     2.657610     1.627525     2.324985
    0.031718    -0.436180     0.787378     0.794007     3.296344     3.835496     5.804173
    2.306168     0.245837     0.075847    -1.044777    -0.697793    -0.779313    -0.508954
    2.308676     2.458184     2.853840     3.184524     2.299564     2.813031     1.332207
    2.860500     2.082635     1.034707     1.022798     1.121605     0.384958     1.343645
   -0.378143     2.036736     1.838084     4.193418     4.180735     2.183369     3.595447
    1.179068    -0.025770     0.422760     0.281927    -1.392638    -1.160551     0.223898
    1.087891     0.788831     2.559376     2.825067     4.120231     2.355341     3.100245
    0.704008     0.791818     0.413513     1.744144     3.386836     3.699894     2.632861
   -0.352050    -0.091357     1.224185     1.664920    -0.216314     0.909663     0.687896
    1.467701     2.118367     2.398112     2.814307     0.370013    -0.222586     1.439056
    3.039682     2.061569     0.560732     1.952793     2.851158     3.727359     4.124394
    2.920606     2.967741     2.337268     3.147553     4.547924     3.855154     3.208405
    1.902207     2.614522     2.959317     1.987154     1.673039     1.088234     1.627065
    0.907581    -0.463516     0.761928     1.482566     2.445349     3.490694     2.208212
    3.646885     0.782172     2.180133     1.302492     0.780276     2.459024     1.006923
    2.159921     2.618059     2.092277     2.444849     2.461395     1.456053     0.389774
    2.760255     2.568114     3.378213     3.843161     3.356378     4.203092     5.982937
    4.656590     4.475797     3.386718     2.387377     3.156151     1.127741     1.910241
    1.572510     0.673513     1.945642     1.649965     0.282753     0.895175     0.145065
   -0.056749     0.863485     0.322598     1.813395     1.259520     2.455750     3.648542
    2.920033     3.106198     2.178796     2.855782     0.847050     2.181506     4.169670
    1.125152     1.326049     2.252552     3.170116     3.637458     4.504000     4.820278
    1.135857     2.536954     2.714642     2.666300     2.514809     2.837870     4.825236
    2.431558     3.736381     3.262154     4.094258     4.092821     2.991667     3.686904
    3.741933     5.498747     4.296602     2.312706     3.004452     4.586670     3.180329
   -1.476704     0.754964     2.250747     1.432466    -0.047233     0.838326     1.371047
   -0.338932    -1.648878    -0.359176     0.936641     0.191303    -0.717047    -0.895585
   -0.577965     0.118360    -0.799462     0.929272     1.621714     0.754669     0.604564
   -0.805495     0.813716     2.276445     1.666105     2.942903     3.443130     3.691490
    1.370176     3.137718     3.428423     3.566136     3.721667     3.854195     3.773646
    1.767901     2.081405     0.917805     2.942908     2.606307     1.999712     2.500795
   -0.378869    -0.746340    -0.558423     0.720565     1.950243     0.600480    -0.219354
    5.650679     3.851700     4.526767     5.131867     3.272087     2.950133     3.167928
    1.160398     0.918435    -0.045311     0.407508     0.561128     1.771655     1.740475
   -1.280052     0.248014     1.640776     3.640512     2.856826     1.282328     1.210382
    0.937250     2.302333     1.872825     1.685968     1.541000     2.583429     2.839444
    4.045280     2.836315     3.178582     4.079217     4.634594     5.272111     5.366284
    0.504955     0.277077     1.263926     2.175429     2.587889     1.347735     0.907836
    0.450249     0.115804     0.853037     0.263228     2.045165     1.134000     0.960678
    0.551123     2.495424     3.508597     3.098208     3.476471     3.250757     3.001426
    0.808198     0.474845     1.176117     2.821949     2.411885     3.482247     2.307778
    3.159936     3.099804     3.911095     2.947205     3.071944     2.896952     4.654554
    2.060452     2.709151     3.866089     2.781602     2.211591     3.172037     5.083617
    2.165243     2.383054     2.779341     2.521384     2.013065     3.339429     2.716515
    1.775394     2.107301     2.784983     3.085594     2.410337     2.408074     3.503409
    1.644855     2.346164     2.825043     2.796761     2.459048     4.498557     3.740502
    2.012469     0.465744     0.155023     1.283628     1.773125     1.866927     2.600793
    2.573986     4.169294     0.974192     1.604704     1.767209     3.433807     4.081914
    1.635700     1.709410     2.422106     3.611196     3.808894     3.004771     3.276773
    1.962404     1.020847     1.421764     3.192087     2.161595     1.255553     2.894968
    0.968502     1.035704     1.705654     0.997254    -0.529726     0.250175     1.098059
    1.508360     2.522395     3.723101     4.396946     5.162593     5.960032     5.658893
    1.639631     1.332441     1.371994     2.290959     4.198366     2.736200     2.411327
    2.171980     2.032157     0.774697     1.225232     1.283486     1.839619     1.325688
    0.475169    -0.660539     0.098101     0.147693     0.698351     1.797644     1.326048
    2.625788     2.748943     4.476592     3.686957     3.605200     4.197578     2.596877
    1.181951     1.064108     2.495397     2.831939     2.490449     2.345265     2.454775
    0.742126     1.345029     1.499737     1.566938     3.244746     2.856630     2.239244
   -0.642690     0.644454     1.846750     1.530843     0.335074     0.860713     2.711208
   -0.701457     0.331679    -0.420867     1.986333     2.066147     1.894733     2.050849
    3.580618     2.346452     2.873693     3.284501     3.797598     4.017045     4.540620
   -0.327839     1.230523     2.374943     2.323702     2.205670     5.645116     3.980706
   -1.196429     0.052693     1.371634     1.268544     1.705532     2.530994     3.609049
    1.762023     2.319253     2.540268     2.770485     2.435349     2.576558     1.880733
    2.017638     2.665589     3.594740     3.214058     2.683206     2.045961     2.259528
    2.727241     2.837932     0.382698     2.379796     2.828580     5.678068     4.700629
    3.646426     4.665090     5.023462     4.456133     4.013820     4.244038     3.567234
    2.034263     2.962469     2.962898     2.311987     2.515741     2.960568     3.529844
   -2.219712    -2.641054    -2.321569    -0.155966     0.540557     0.484903     0.468311
    0.938899     1.117291     1.175065     1.154459     1.116466     2.318663     3.069985
    4.111673     2.558971     2.073699     3.253928     3.776478     3.260780     4.049623
    1.216159     1.143540     1.335083     2.170728     1.443127     2.711768     1.905762
    3.340076     3.636481     3.751138     3.368424     3.835597     3.525057     3.665618
    4.098356     5.240556     2.242078     2.547146     1.930646     1.703123     2.029379
    0.239383     0.666055     1.094197     3.984023     4.848428     5.819129     6.203524
    1.334350    -0.676411     0.114136     1.812627     0.711154     0.386670     0.208059
    1.045216     2.199403     2.661521     2.535667     2.592494     2.279918     2.150142
    2.066832     1.223914     2.676339     3.279046     2.542333     2.436995     2.914581
    4.676794     2.169381     3.025459     3.448740     3.173610     2.667952     2.680478
    0.833336    -0.486657     3.074936     2.594458     2.247381     2.572383     3.008974
    0.420844     0.106721     1.548327     1.796579     0.861579     2.650599     2.738783
    0.738920     1.257131     0.128979     0.964051     1.274374    -0.534139     2.031189
    2.960944     4.129896     2.122959     2.934187     2.869488     4.021345     2.693364
    4.360137     3.718959     2.436543     2.708853     1.741374     0.096607     0.213070
    2.236175     2.016765     1.079751     2.181990     1.809875     1.499553     1.245748
    2.977133     1.405805     0.480182     1.765475     1.732587     0.644403     1.415735
    1.160925     0.453016     0.422886    -0.425754     1.703017     2.230000     0.593280
    0.552289     1.396018     3.052581     3.061936     2.624848     2.583384     2.330122
    2.516093     2.824462     2.420437     0.956981     2.111857     1.635292     2.450830
    0.864472     3.786946     3.222771     3.123396     2.732087     4.457965     4.028340
    1.560073     2.049505     2.594564     0.925985     0.421247     1.346922     2.057145
    0.823084     1.707732     1.638317     0.015938    -0.542266    -0.594920     1.497350
    0.828499     0.658966     1.723826     1.519226     1.455422     1.797326     1.989710
    0.543571     1.925726     2.666079     4.592853     5.025169     3.222572     3.346793
   -0.067530     0.314228     0.177368     2.322352     2.561665     3.590429     4.345286
    1.311416     1.674721     1.094721     0.089524     1.974480     2.768794     3.627101
    2.196533     2.204802     2.455955     2.474937     2.997963     3.402585     2.734776
    1.570866     2.131160     2.825920     0.741828     2.074027     2.140305     2.203014
    3.376696     3.749930     1.372944     0.640490     0.457138     0.186117     0.331395
    3.681042     4.561372     3.541336     3.070681     2.706007     1.585201     3.205628
   -1.267445     1.129632     1.040563     2.166285     2.055031     3.197484     4.265832
    1.305547     1.928956     1.607003    -0.245544     0.040034    -0.509219     0.172613
    0.295233    -0.131795     1.601836     1.345575     1.570075     2.313898     3.035542
    3.344983     4.850774     3.661523     3.021900     2.778391     5.677432     2.741453
    1.273605     1.770997     2.965826     3.002557     3.567386     3.077088     4.740501
    1.623696     3.723726     1.844263     3.375649     3.440392     2.472844     3.198499
    1.295090     1.412337     1.489598     0.685617     0.346202     0.688438     0.143319
    0.867201     2.360989     3.099144     1.955493     2.921359     2.318308     2.233598
    1.727469     0.698007     2.553512     2.986299     3.444811     4.719334     3.992211
    1.566703     1.701820     0.022348     2.090992     2.154870     5.300505     6.061526
    0.116378     0.548289     1.263928     0.860887     0.146265     0.067144     1.698323
    1.937904    -0.477116     2.289996     2.752652    -0.451205     1.617896     1.640584
    1.606037     2.089123     3.436010     1.641393     1.168826     1.533902     1.063747
   -0.073380     0.203832     2.147941     1.439482     1.436374     0.850490     1.554529
    2.083853     2.615580     0.698131     0.519875     1.036415     1.375348     1.695257
    0.810096     2.626329     2.322033     3.192852     2.701989     0.603643     0.808851
    1.391144     1.013224    -0.958475     1.564441     2.062684     1.285235     0.693848
    2.336883     2.237491     3.605684     4.846519     5.634429     5.692920     4.653350
   -0.238036     0.908731     1.304636    -0.392369     0.146261     2.308938     0.780270
    0.090165     0.047952     3.354589     3.335849     1.704359     2.217313     1.196455
    1.063734     0.862879     1.254553     2.482755     1.604960     0.772411     2.659286
    0.692657     0.051078     1.959979     3.351760     3.339559     3.931700     4.566264
    3.223218     1.495904     3.152279     4.130569     3.539234     4.525331     4.434811
    0.637692    -0.241294     0.041889     1.528570    -0.041452    -0.331081    -0.859053
    1.329358     1.587919     1.874460     2.976662     3.554456     2.274780     1.939276
    2.885209     2.680739     3.006559     3.604989     3.951064     1.840501     1.049369
   -0.949572    -0.938063     0.386064    -0.402916    -0.636868    -0.889817     0.267570
   -0.333842     0.534069     0.949651    -0.927754     0.320004    -0.171145     1.672369
    1.621464     1.718534     1.153808     0.603468     2.840846     1.296511     1.002077
    2.727118     2.918367     4.199996     5.129173     4.962735     5.946634     4.816146
    0.665949     1.488622     1.384837     1.751276     2.076928     3.129776     4.606869
    2.995362     3.090875     0.810034     2.514755     4.230347     3.973995     2.488151
    0.661896     2.257441     2.445133     2.643254     3.390694     3.934453     2.771591
    2.086567     3.777104     2.631328     3.394428     2.644737     2.482014     2.227511
    0.342528     1.278307     2.399331     1.228652     1.371388     2.329454     1.043300
    1.958825     1.123225     1.143736     2.433934     2.902932     5.115625     2.711555
    0.475582     0.979697     1.974478     2.204746     0.337198     1.147970     2.701049
    1.804481     2.672437     4.634907     4.641633     3.832830     3.188499     4.124827
    2.066208     3.972271     2.309076     0.625281     0.322795     0.425267    -1.044959
    1.076262     0.253195    -0.404534     2.005360     1.440325     2.757292     1.332481
    2.598279     2.639721     3.124831     3.406597     4.473355     2.878804     3.962098
    3.410711     1.008205    -0.305060     3.026091     2.796737     3.620941     2.863518
    1.140534    -0.018946     1.799591     0.607490     2.173731     1.784863     0.119536
    2.172580     2.618394     1.331151     0.041561    -0.498910    -0.028914     1.653689
    2.884075     1.985174     2.139485     3.468292     2.476191     2.190436     3.784611
    1.351433     2.328763     1.877495     2.567476     2.526249     0.849866     1.662462
    2.764498     3.327455     4.451886     3.780141     3.649359     4.658940     6.026566
    4.636166     3.620041     2.450767     1.110682     2.806481     2.847123     1.166766
   -1.348360    -2.062860    -0.442932     0.141701     1.386038     2.369256     3.230030
    1.149527     2.770554     4.409809     4.213556     3.212134     2.104589     1.165204
    1.470413     1.626490     0.752639    -0.072805     1.379929     1.133034    -1.156418
    0.029971     2.274542     3.608883     4.007267     2.733555     4.203985     4.515078
    2.694282     2.965762     3.934773     3.893885     4.744353     4.044833     3.901597
    2.607039     3.013811     2.558141     2.619678     1.128688     1.272415     3.038979
    0.046571     1.707065     0.891455     4.155225     3.663716     4.343782     5.671456
    2.414436     3.328906     2.934993     2.884094     3.632679     3.016478     4.226409
    2.387163     1.890501     0.417638    -0.057132     0.364321     0.168802    -0.513951
   -2.682821    -0.888783     0.210540     1.826575     0.800587     1.937006     3.442148
   -0.247195    -0.777526    -0.496414     0.394707     0.936736     1.655539     1.917837
    2.757745     2.506166     1.314454     1.658044     1.419460     0.417205     0.131456
   -0.367310     0.505916     1.432838     1.262636     2.044456     2.733541     2.874652
    0.373195    -0.462476     2.946842     3.142592     2.422633     1.595551     2.984762
    1.901448     1.280369     1.479946     1.264720     2.436101     2.230367    -0.415127
    1.521212     0.537199    -0.804871    -0.782056     1.438926     1.826273     3.446088
    2.707422     3.292007     3.730300     1.379151     2.659234     4.341302     6.397610
    1.681389     1.143306     3.009876     2.292493     1.309667     0.118755     0.810047
    1.810926     2.004796     1.706178     1.662820     1.327441     1.786685     2.036611
    0.485832     2.199279     1.517918     4.237930     3.769054     4.280349     2.987793
   -0.106909     0.215509     1.043388     3.133287     3.532322     1.631462     1.921038
    1.650072     2.415937     1.519910     3.363728     2.219400     1.532670     1.022191
    1.442125     0.219364    -0.108877     1.956466     2.100725     2.003193     2.527053
   -0.621782     1.023041     1.447888     1.365071     1.625237     2.087830     2.000365
    2.257224     4.005185     2.250613     2.316209     2.397872     2.376355     3.298879
    0.744814     0.468363     0.579906     0.494518     2.292742     1.354855     3.404499
    1.225025     1.920858     2.613968     5.086505     5.871377     5.899029     6.399076
    2.428126     3.216707     2.582423     4.434744     2.008718     3.002450     2.479334
    1.263621     1.880872     1.440389     1.490585     0.650119     0.981855     3.176212
    2.567368     2.265427     1.628910     1.984975     3.128676     3.494903     3.525973
    4.123942     4.273770     4.263715     3.466498     3.869885     3.964331     2.932171
    1.806719     0.550979     2.148847     1.378813     0.975698    -0.188854     2.333470
    1.582344     1.075223     3.062109     0.586753    -0.406532     0.527622     1.704287
    3.444900     2.030604     2.522065     3.268039     3.843988     3.420921     3.139334
    1.962612     1.988342     3.636455     2.266352     3.415992     2.049994     1.256135
   -0.700672     2.847329     2.617496     3.473522     2.915084     2.396985     4.239744
    0.602259     0.987362     1.297018     1.069725     1.377448    -0.320537     0.572077
    2.299478     2.403560     1.333259     1.128345     3.341799     3.730862     4.046038
   -0.086476     1.352598     3.599421     2.217973     3.475801     5.026867     4.905190
    2.223523     3.506875     2.469900     1.122337     1.009751     2.413164     1.285152
    1.170924     1.269880     2.026739     2.280017     2.920410     4.281644     4.473299
    0.352953     2.216238     2.406676     3.355470     3.255285     2.113433     1.172190
    0.867312    -0.305794     0.089615     1.906910     0.980043     1.712900     2.575792
    1.373579     1.608164     2.202989     0.752676     1.743936     2.468358     2.123704
    2.911586     1.976614     1.108481     2.014162     3.243938     3.475527     2.879499
    2.217830     2.034810    -0.178632    -0.212976    -1.141003    -0.387725     1.171831
   -0.532959    -0.777966    -0.575048    -0.216398     1.017080     1.261498     3.777598
    3.952259     2.505280     2.701190     3.404036     1.466072     2.530189     2.674807
    1.252561     1.870437    -0.111807    -0.663527     0.235186    -0.631660     0.290977
    1.175072     1.141634     1.026975     0.785891     1.150295     1.459077     0.896455
    0.256965     0.968989     2.628582     4.162130     3.500093     4.114007     4.465389
    0.139657     1.368963     2.371348     3.393779     2.270712     2.243949     4.463579
    3.282883     0.912951     1.802164     0.110147     0.492031     0.210571     0.997313
    0.153520     0.246669     0.517286     0.095234     0.723143     0.061744     1.332513
    3.028235     3.519234     2.603200     1.463786     0.969451     1.648171    -0.098805
    1.028203     0.100089     0.401780     2.140440     2.065922     2.663437     3.967070
    1.025303     2.785474     3.840975     3.720559     4.246366     2.433831     2.454668
    3.015809     2.507376     2.330644     2.548259     3.802451     4.378607     3.765520
    1.634656     2.346251     1.303109     1.866729     1.894444     2.313272     2.562853
    2.752596     2.775286     3.037948     3.311159     3.108132     1.166636     2.015609
    2.225435     2.852463     2.408114     1.983237     2.724949     3.463825     4.694313
    3.235641     4.918585     4.642658     3.726770     4.059838     5.034458     4.370873
    2.797919     2.875916     2.763103     2.786377     4.071531     4.240752     2.753016
    0.044560    -0.152594    -1.096686    -0.127252    -0.187910     0.976907    -0.951289
    3.825107     2.420915     4.608195     4.456748     3.715889     3.177284     4.010535
    0.110447     0.781615     1.043316     1.207074     3.942428     3.452296     2.466244
    2.312931     2.562760     2.204595     2.968076     1.746342     2.697209     3.199029
    3.436405     4.257638     4.146587     3.893475     4.861396     4.644519     4.195292
    1.436300     1.479235     1.730331     1.988940     1.751958     1.312214     2.950888
    0.857762     2.734458     2.892328     3.292759     1.871820     3.286293     2.474648
    0.874462     1.860082     1.350952     2.260832     1.722974     2.056637     1.342043
    2.608503     1.906781    -1.018680     0.080662     1.622390     2.076847     0.734412
    3.726727     3.786560     2.155123     2.201154     2.144548     1.405329     2.033194
    1.577733     1.462509    -0.027071     0.924519     0.417875     0.991408    -0.371538
    2.530908     1.508782     1.506853     1.282620     4.463664     4.464632     4.464835
    1.671422     1.918770     0.440395     1.113382     0.859904     2.334046     2.532900
    1.333809     0.614568     0.600707     1.243324     1.730874     3.574887     2.280080
   -0.156382     0.769597     0.677844     1.594066     0.778501     1.578689     0.804789
    1.979464     3.266665     3.093731     3.092618     3.795726     3.107017     3.526502
   -0.422817    -0.167295     2.455088     1.206127     2.067483     2.840899     3.754727
    1.455688     1.096419     0.032161     0.461850     1.264607     2.377470     1.731231
    4.085408     3.336033     2.756709     1.793159     1.818737     1.885569     0.702889
